[2022-11-01 12:55:07,354][lightning][INFO] - successful load initial weights
[2022-11-01 12:55:49,488][lightning][INFO] - prediction: дж ксассинененоденанопоесиноатеакаа
[2022-11-01 12:55:51,299][lightning][INFO] - reference : сбер по какой причине мне пришло отказ по кредиту
[2022-11-01 12:55:51,299][lightning][INFO] - prediction: бер какоючиненетечимовокас покитик
[2022-11-01 12:55:53,261][lightning][INFO] - reference : сбер что за регион оплаты
[2022-11-01 12:55:53,261][lightning][INFO] - prediction: сбер тодерионакте
[2022-11-01 12:55:55,515][lightning][INFO] - reference : салют что такое острова кука
[2022-11-01 12:55:55,515][lightning][INFO] - prediction: салют чтакажталоуба
[2022-11-01 12:55:57,555][lightning][INFO] - reference : джой фильм про шварценеггера терминатор
[2022-11-01 12:55:57,555][lightning][INFO] - prediction: джой филм пшвоснасдертерныната
[2022-11-01 12:55:59,602][lightning][INFO] - reference : джой могу поменять офис получения карты
[2022-11-01 12:55:59,602][lightning][INFO] - prediction: джой ваду оменяткотес олжине карте
[2022-11-01 12:56:01,733][lightning][INFO] - reference : джой давно пора
[2022-11-01 12:56:01,733][lightning][INFO] - prediction: джй нрнр
[2022-11-01 12:56:03,476][lightning][INFO] - reference : афина для чего нужна финансовая аналитика
[2022-11-01 12:56:03,476][lightning][INFO] - prediction: афина дчеоижнатиназенанаете
[2022-11-01 12:56:05,054][lightning][INFO] - reference : джой пропали карты
[2022-11-01 12:56:05,054][lightning][INFO] - prediction: джой акане каон
[2022-11-01 12:56:07,037][lightning][INFO] - reference : джой вруби мое музло
[2022-11-01 12:56:07,038][lightning][INFO] - prediction: жой кубиманабооло
[2022-11-01 12:56:09,136][lightning][INFO] - reference : сбер когда начался сербский договор
[2022-11-01 12:56:09,137][lightning][INFO] - prediction: сбер кардамачоссссести драо
[2022-11-01 12:56:11,097][lightning][INFO] - reference : салют здравствуйте есть ли деньги у меня на счете
[2022-11-01 12:56:11,097][lightning][INFO] - prediction: салют страст тесле теди муромашет
[2022-11-01 12:56:12,750][lightning][INFO] - reference : салют как часто можно выходить на ули
[2022-11-01 12:56:12,750][lightning][INFO] - prediction: салют кавча стможантаниднаули
[2022-11-01 12:56:14,676][lightning][INFO] - reference : сбер что тебе известно
[2022-11-01 12:56:14,676][lightning][INFO] - prediction: сбер отебезезна
[2022-11-01 12:56:16,425][lightning][INFO] - reference : салют перекинь ка деньги а то баланс на сотовом телефоне кончился
[2022-11-01 12:56:16,425][lightning][INFO] - prediction: салют прети поденни катао баласо са коде холи кажусан
[2022-11-01 12:56:18,202][lightning][INFO] - reference : афина оплата связи второй номер
[2022-11-01 12:56:18,203][lightning][INFO] - prediction: афина катосбезив тратама
[2022-11-01 12:56:20,217][lightning][INFO] - reference : афина какими навыками знаниями и качествами должен обладать современный мужчина чтобы быть капитальным красавчиком
[2022-11-01 12:56:20,218][lightning][INFO] - prediction: афина акини навуизнаини каччтонджнободасримениучемочтолеттопита росоч
[2022-11-01 12:56:21,995][lightning][INFO] - reference : сбер что будет если меня поймают с наркотиками а я скажу что нашел их и хочу сдать
[2022-11-01 12:56:21,996][lightning][INFO] - prediction: сбр чтовтикистевноконансропочконклистожичтомучолочи очисдат
[2022-11-01 12:56:23,758][lightning][INFO] - reference : салют перевыпустите карту московского региона
[2022-11-01 12:56:23,758][lightning][INFO] - prediction: салюр перевнобостикатомоскостореивота
[2022-11-01 12:56:25,456][lightning][INFO] - reference : афина как учился базаров александр
[2022-11-01 12:56:25,456][lightning][INFO] - prediction: афина какученса пазарафаресада
[2022-11-01 12:56:27,613][lightning][INFO] - reference : сбер баланс на карте сорок восемь двадцать пять последние четыре цифры
[2022-11-01 12:56:27,613][lightning][INFO] - prediction: сбер аоласкаартсоросоцяе пседечперицеа
[2022-11-01 12:56:29,250][lightning][INFO] - reference : салют смотреть канал россия к
[2022-11-01 12:56:29,251][lightning][INFO] - prediction: салют смутрет каарасипа
[2022-11-01 12:56:31,021][lightning][INFO] - reference : сбер сделать меньше яркость я ухожу
[2022-11-01 12:56:31,021][lightning][INFO] - prediction: сбер сдеротумечиапистео пажо
[2022-11-01 12:56:32,970][lightning][INFO] - reference : афина переключить на канал нтв
[2022-11-01 12:56:32,971][lightning][INFO] - prediction: афина пекучино канаатора
[2022-11-01 12:56:34,670][lightning][INFO] - reference : афина как указать свои реквизиты карты или счета для проведения платежа
[2022-11-01 12:56:34,670][lightning][INFO] - prediction: салю ка казасвеичепи калеччуза прокодене потра
[2022-11-01 12:56:36,303][lightning][INFO] - reference : какие виды крейсерский полет ты знаешь
[2022-11-01 12:56:36,304][lightning][INFO] - prediction: афиеведи естаскипана теснш
[2022-11-01 12:56:38,290][lightning][INFO] - reference : джой денежный перевод онлайн сотруднику организации
[2022-11-01 12:56:38,291][lightning][INFO] - prediction: джой денисни перевотонласатруни орбинизасни
[2022-11-01 12:56:40,231][lightning][INFO] - reference : сбер можно следующий трек
[2022-11-01 12:56:40,231][lightning][INFO] - prediction: бер можнасвевишитра 
[2022-11-01 12:56:42,213][lightning][INFO] - reference : афина смотреть каналы конный мир
[2022-11-01 12:56:42,213][lightning][INFO] - prediction: афинасмоти конало коневе
[2022-11-01 12:56:44,139][lightning][INFO] - reference : афина что такое сбербанк
[2022-11-01 12:56:44,139][lightning][INFO] - prediction: афина ччтотакосбернанк
[2022-11-01 12:56:45,972][lightning][INFO] - reference : джой в лоджии увеличь яркость освещения да
[2022-11-01 12:56:45,972][lightning][INFO] - prediction: джой вош евичир косичемнна
[2022-11-01 12:56:48,182][lightning][INFO] - reference : джой какие гуси лебеди ты знаешь
[2022-11-01 12:56:48,182][lightning][INFO] - prediction: джой каке муседебититы знаешь
[2022-11-01 12:56:49,985][lightning][INFO] - reference : афина переведи александру три тысячи рублей
[2022-11-01 12:56:49,985][lightning][INFO] - prediction: афина прелевидиаесанродредисчеруле
[2022-11-01 12:56:51,634][lightning][INFO] - reference : афина включи чужого тринадцать
[2022-11-01 12:56:51,635][lightning][INFO] - prediction: афина вплючичежолтреасть
[2022-11-01 12:56:53,206][lightning][INFO] - reference : сбер пишет неверный логин что делать
[2022-11-01 12:56:53,206][lightning][INFO] - prediction: сбер впичикунлерние вакин ччтондиеяеть
[2022-11-01 12:56:55,147][lightning][INFO] - reference : сбер перевести деньги алисе
[2022-11-01 12:56:55,147][lightning][INFO] - prediction: сбер перевисти дендивисти
[2022-11-01 12:56:57,045][lightning][INFO] - reference : джой а сколько карточек принадлежит сберу
[2022-11-01 12:56:57,046][lightning][INFO] - prediction: джой асккокаркошь прнишсира
[2022-11-01 12:56:58,735][lightning][INFO] - reference : джой путин устроил грефа по знакомству
[2022-11-01 12:56:58,735][lightning][INFO] - prediction: джой оемосралобреупонабота
[2022-11-01 12:57:00,593][lightning][INFO] - reference : сбер покажи текст песни
[2022-11-01 12:57:00,594][lightning][INFO] - prediction: сбер покоже титстеси
[2022-11-01 12:57:02,511][lightning][INFO] - reference : салют я могу забрать карту в другом офисе позже
[2022-11-01 12:57:02,512][lightning][INFO] - prediction: салют демабозоброткарторовоноиситоешь
[2022-11-01 12:57:04,352][lightning][INFO] - reference : джой почему многие из александрийских синагог не действуют
[2022-11-01 12:57:04,352][lightning][INFO] - prediction: джой почем накизолитсабесиснаотнедести
[2022-11-01 12:57:06,257][lightning][INFO] - reference : афина измени дату платежа на двенадцатое число каждого месяца
[2022-11-01 12:57:06,258][lightning][INFO] - prediction: афина есвендатотоижа еденясдачисто кадреечеце
[2022-11-01 12:57:08,412][lightning][INFO] - reference : джой измени дату списания платежа на следующий месяц
[2022-11-01 12:57:08,412][lightning][INFO] - prediction: джй исумдатуспистнтежанспедычинмучис
[2022-11-01 12:57:10,209][lightning][INFO] - reference : салют что случилось с твоим лицом
[2022-11-01 12:57:10,209][lightning][INFO] - prediction: салют чтозочеа станисе
[2022-11-01 12:57:11,898][lightning][INFO] - reference : афина здравствуйте можно разблокировать карту если она была заблокирована из за неправильного введения секретного кода
[2022-11-01 12:57:11,899][lightning][INFO] - prediction: афина здавзва темоданевотиитавпизанрозгатеви зпрани деня сепегогуна
[2022-11-01 12:57:13,531][lightning][INFO] - reference : алиса какое сейчас атмосферное давление в красноярске
[2022-11-01 12:57:13,531][lightning][INFO] - prediction: салют са какосичас асверна давение пискоасти
[2022-11-01 12:57:15,348][lightning][INFO] - reference : салют какая чешская фирма имела подразделение занимавшееся сугубо троллейбусным производством по заказу ссср
[2022-11-01 12:57:15,348][lightning][INFO] - prediction: н какаечисофемонелоторетеензнемашисисобоботроилепосбожсскопоз азо
[2022-11-01 12:57:16,835][lightning][INFO] - reference : джой найди фильм матрица революция
[2022-11-01 12:57:16,836][lightning][INFO] - prediction: джой надит кинимариселиболтине
[2022-11-01 12:57:18,666][lightning][INFO] - reference : сбер закажи большой сет с чипсами под кино
[2022-11-01 12:57:18,666][lightning][INFO] - prediction: сбер закажи башессе чисеми потекиноло
[2022-11-01 12:57:20,778][lightning][INFO] - reference : афина зачем нужны фермы и в чем разница между основными видами ферм
[2022-11-01 12:57:20,778][lightning][INFO] - prediction: афина зочежнофро люче бранаселедосомомонолидомы феро
[2022-11-01 12:57:22,598][lightning][INFO] - reference : афина поставь будильник на семь утра
[2022-11-01 12:57:22,598][lightning][INFO] - prediction: афина постаетиниистта
[2022-11-01 12:57:24,377][lightning][INFO] - reference : афина любимое число голубцова
[2022-11-01 12:57:24,377][lightning][INFO] - prediction: афинанивеничино вулыксона
[2022-11-01 12:57:26,379][lightning][INFO] - reference : джой оплати мой номер телефона на сумму двести рублей
[2022-11-01 12:57:26,379][lightning][INFO] - prediction: джой пклоче манавотрехономалоссемодивестеоруре
[2022-11-01 12:57:28,229][lightning][INFO] - reference : салют останови трек который сейчас играет
[2022-11-01 12:57:28,230][lightning][INFO] - prediction: салюттмои какотусяче спрает
[2022-11-01 12:57:30,179][lightning][INFO] - reference : салют комедии две тысячи восемнадцатого года
[2022-11-01 12:57:30,179][lightning][INFO] - prediction: салют памидедетистивасенастамоода
[2022-11-01 12:57:32,189][lightning][INFO] - reference : сбер переведи с моей основной карты полторы тысячи мужу напиши там сообщение типа на день рождения
[2022-11-01 12:57:32,189][lightning][INFO] - prediction: сбер ереведисмаеснаной кары потаракосчеуж нупоштасашиниикогодирасдени
[2022-11-01 12:57:33,995][lightning][INFO] - reference : афина как скажите
[2022-11-01 12:57:33,996][lightning][INFO] - prediction: афина косикажити
[2022-11-01 12:57:36,315][lightning][INFO] - reference : сбер протяженность банковский мост
[2022-11-01 12:57:36,315][lightning][INFO] - prediction: сбер протижерножт бан корсте мо
[2022-11-01 12:57:38,442][lightning][INFO] - reference : сбер какие триллеры ты знаешь
[2022-11-01 12:57:38,442][lightning][INFO] - prediction: сбер каки тееверы ты знаешь
[2022-11-01 12:57:40,080][lightning][INFO] - reference : джой нужен ли сегодня дождевик
[2022-11-01 12:57:40,080][lightning][INFO] - prediction: джой нонесговятспевик
[2022-11-01 12:57:42,138][lightning][INFO] - reference : афина есть ли домашние животные у попова
[2022-11-01 12:57:42,138][lightning][INFO] - prediction: афина еитомаслижего легу покова
[2022-11-01 12:57:44,233][lightning][INFO] - reference : афина скажи адреса банкоматов рядом
[2022-11-01 12:57:44,233][lightning][INFO] - prediction: афина стож ходвисаборгоматоххоа
[2022-11-01 12:57:46,169][lightning][INFO] - reference : салют свет бьет в глаза убери совсем яркость
[2022-11-01 12:57:46,169][lightning][INFO] - prediction: салют севе готглазаубидитасегятриста
[2022-11-01 12:57:48,304][lightning][INFO] - reference : джой как расплачиваться в гондурасе
[2022-11-01 12:57:48,304][lightning][INFO] - prediction: джой каксачсяодараи
[2022-11-01 12:57:50,212][lightning][INFO] - reference : афина включи пожалуйста звук будильника
[2022-11-01 12:57:50,212][lightning][INFO] - prediction: афина включи пожолствазбунуред
[2022-11-01 12:57:51,950][lightning][INFO] - reference : афина страна хаятт
[2022-11-01 12:57:51,951][lightning][INFO] - prediction: афиа странахаят
[2022-11-01 12:57:53,863][lightning][INFO] - reference : сбер в какой стране проходили съемки фильма форсаж
[2022-11-01 12:57:53,864][lightning][INFO] - prediction: сбер како срани прока делеснты свильмофорсаш
[2022-11-01 12:57:56,196][lightning][INFO] - reference : джой можно ли поставить будильник на сегодня на пять вечера
[2022-11-01 12:57:56,196][lightning][INFO] - prediction: джой можнони постат будиьмикнасевонинапетветра
[2022-11-01 12:57:58,223][lightning][INFO] - reference : салют какой закон принят в косово о цб
[2022-11-01 12:57:58,223][lightning][INFO] - prediction: салют какоя законрыеосвоцебо
[2022-11-01 12:58:00,011][lightning][INFO] - reference : афина добрый день подскажите пожалуйста как перевыпустить карту
[2022-11-01 12:58:00,011][lightning][INFO] - prediction: афина дувуйди пускорит пожастака перлепуческарте
[2022-11-01 12:58:01,630][lightning][INFO] - reference : афина включить фильм запрещенный прием
[2022-11-01 12:58:01,630][lightning][INFO] - prediction: афина включи фиь задлючены брелял
[2022-11-01 12:58:03,602][lightning][INFO] - reference : джой сменить пароль
[2022-11-01 12:58:03,602][lightning][INFO] - prediction: джой змеить парод
[2022-11-01 12:58:05,411][lightning][INFO] - reference : салют сайт сборной чехии по хоккею
[2022-11-01 12:58:05,411][lightning][INFO] - prediction: салют асбоонынорфи токати
[2022-11-01 12:58:07,480][lightning][INFO] - reference : сбер включить каналы м один глобал
[2022-11-01 12:58:07,480][lightning][INFO] - prediction: сбер включи тяканал тонде едо
[2022-11-01 12:58:09,410][lightning][INFO] - reference : афина смотреть фильм по сериалу во все тяжкие
[2022-11-01 12:58:09,411][lightning][INFO] - prediction: афиснорисильпусяу посидавту
[2022-11-01 12:58:11,407][lightning][INFO] - reference : джой кто музыкант стервелла де виль
[2022-11-01 12:58:11,407][lightning][INFO] - prediction: джой кдоозакастеромрдедит
[2022-11-01 12:58:13,635][lightning][INFO] - reference : афина почему у девушек на штанах маленький карман спереди
[2022-11-01 12:58:13,635][lightning][INFO] - prediction: афина почем гуделушит нуштанок болюти кормонспеидыт
[2022-11-01 12:58:15,511][lightning][INFO] - reference : добрый день я хотела бы закрыть свою дебетовую карту
[2022-11-01 12:58:15,511][lightning][INFO] - prediction: добрфини яхотеводозаретсводибепигулкарти
[2022-11-01 12:58:17,225][lightning][INFO] - reference : джой какие виды юрмалы ты знаешь
[2022-11-01 12:58:17,226][lightning][INFO] - prediction: жой какие видимернаты зняеш
[2022-11-01 12:58:19,298][lightning][INFO] - reference : салют какая площадь у города венден
[2022-11-01 12:58:19,298][lightning][INFO] - prediction: салют какая птлошчу гордазн нердув
[2022-11-01 12:58:21,250][lightning][INFO] - reference : сбер какая валюта в малайзии
[2022-11-01 12:58:21,250][lightning][INFO] - prediction: сбер какая волюта вмолазе
[2022-11-01 12:58:23,083][lightning][INFO] - reference : сбер какое количество гимназий насчитывалось в венгрии в тысяча восемьсот восемьдесят первом году
[2022-11-01 12:58:23,083][lightning][INFO] - prediction: сбер како каичеотемязенаситоося енгре ысересясапосеспернадо
[2022-11-01 12:58:24,917][lightning][INFO] - reference : салют индекс джонса
[2022-11-01 12:58:24,917][lightning][INFO] - prediction: салют идоксжанса
[2022-11-01 12:58:26,704][lightning][INFO] - reference : афина дочки кирсановой
[2022-11-01 12:58:26,705][lightning][INFO] - prediction: афина поститерсранок
[2022-11-01 12:58:28,341][lightning][INFO] - reference : сбер переведи брату сообщение вкусный ужин на двоих
[2022-11-01 12:58:28,342][lightning][INFO] - prediction: сбер перевети ратса сени усужнцои
[2022-11-01 12:58:30,778][lightning][INFO] - reference : афина ты считать умеешь
[2022-11-01 12:58:30,779][lightning][INFO] - prediction: афина тыччи тативле
[2022-11-01 12:58:32,786][lightning][INFO] - reference : сбер ближайший сеанс
[2022-11-01 12:58:32,787][lightning][INFO] - prediction: сбер ливяши фиата
[2022-11-01 12:58:34,616][lightning][INFO] - reference : сбер как зовут профессор джеймс мориарти
[2022-11-01 12:58:34,617][lightning][INFO] - prediction: сбер как заутзотращесовучесряи
[2022-11-01 12:58:36,412][lightning][INFO] - reference : сбер чем платить в гвинее
[2022-11-01 12:58:36,412][lightning][INFO] - prediction: сбер шум почидеблини
[2022-11-01 12:58:38,198][lightning][INFO] - reference : афина что такое нумизматика
[2022-11-01 12:58:38,199][lightning][INFO] - prediction: афина что дабоманизмотька
[2022-11-01 12:58:40,142][lightning][INFO] - reference : салют фильм с киану ривзом
[2022-11-01 12:58:40,142][lightning][INFO] - prediction: салют филмскенылсов
[2022-11-01 12:58:41,936][lightning][INFO] - reference : афина как позвонить в сбербанк
[2022-11-01 12:58:41,936][lightning][INFO] - prediction: афина как позванитс прбанк
[2022-11-01 12:58:44,012][lightning][INFO] - reference : сбер почему я не вижу свои вклады
[2022-11-01 12:58:44,012][lightning][INFO] - prediction: сбер почемо ени вишу сваех кулаты
[2022-11-01 12:58:45,829][lightning][INFO] - reference : салют найти все фильмы с актером джонни депп
[2022-11-01 12:58:45,829][lightning][INFO] - prediction: аллют наки сифильсаттероженида
[2022-11-01 12:58:47,610][lightning][INFO] - reference : афина как капитализируется вклад
[2022-11-01 12:58:47,611][lightning][INFO] - prediction: афина какодетолизенисявкад
[2022-11-01 12:58:49,438][lightning][INFO] - reference : афина какие виды планеты гиганты ты знаешь
[2022-11-01 12:58:49,439][lightning][INFO] - prediction: афина какие видепланитыдиканкы ты знаешь
[2022-11-01 12:58:51,116][lightning][INFO] - reference : сбер вруби музыку для детей
[2022-11-01 12:58:51,116][lightning][INFO] - prediction: сбер рубиузупрете
[2022-11-01 12:58:53,315][lightning][INFO] - reference : афина почему глаза не замерзают
[2022-11-01 12:58:53,315][lightning][INFO] - prediction: афина почем лазатзамаи
[2022-11-01 12:58:54,942][lightning][INFO] - reference : салют сири какие деньги у нас используют в египте
[2022-11-01 12:58:54,942][lightning][INFO] - prediction:  аль сере ки деньги назаскоз педите
[2022-11-01 12:58:57,075][lightning][INFO] - reference : афина переведи на карту сбербанка моему коллеге четыреста рублей
[2022-11-01 12:58:57,075][lightning][INFO] - prediction: афина перевидина каррсбербанпороин каледе че пиреструблей
[2022-11-01 12:58:59,298][lightning][INFO] - reference : салют
[2022-11-01 12:58:59,298][lightning][INFO] - prediction: салют
[2022-11-01 12:59:01,424][lightning][INFO] - reference : афина сколько будет стоить поменять зеленые на рубли какой курс
[2022-11-01 12:59:01,424][lightning][INFO] - prediction: афина сколькуду стов споменя елюоно норублей кокуокс
[2022-11-01 12:59:03,285][lightning][INFO] - reference : салют через час усни
[2022-11-01 12:59:03,285][lightning][INFO] - prediction: салют чел часусн
[2022-11-01 12:59:05,322][lightning][INFO] - reference : сбер источники джоуи
[2022-11-01 12:59:05,322][lightning][INFO] - prediction: сбер испоьчнительзололе
[2022-11-01 12:59:07,316][lightning][INFO] - reference : сбер что такое книга
[2022-11-01 12:59:07,316][lightning][INFO] - prediction: сбер что такой книта
[2022-11-01 12:59:09,419][lightning][INFO] - reference : салют хочу слушать сбера
[2022-11-01 12:59:09,419][lightning][INFO] - prediction: салют кочесслушесеран
[2022-11-01 12:59:11,089][lightning][INFO] - reference : джой из какого строительного мусора может быть получен щебень
[2022-11-01 12:59:11,089][lightning][INFO] - prediction: джой искаковостретеневонусарможны толшниущери
[2022-11-01 12:59:13,268][lightning][INFO] - reference : сбер родные братья или сестры есть у юрия германова
[2022-11-01 12:59:13,268][lightning][INFO] - prediction: сбер ромее прати пелесестродесте меле дермонамо
[2022-11-01 12:59:15,267][lightning][INFO] - reference : джой баланс карты мир
[2022-11-01 12:59:15,267][lightning][INFO] - prediction: джй каас катыви
[2022-11-01 12:59:17,037][lightning][INFO] - reference : сбер давай прослушаем эту песню еще раз
[2022-11-01 12:59:17,037][lightning][INFO] - prediction: сбер кава протсимапу писний фара
[2022-11-01 12:59:19,340][lightning][INFO] - reference : сбер какую валюту брать с собой в шри ланку
[2022-11-01 12:59:19,340][lightning][INFO] - prediction: сбер какуе валиутаеття саое уренантвы
[2022-11-01 12:59:21,127][lightning][INFO] - reference : джой где используется перечень раскрывающих этот пакет прав
[2022-11-01 12:59:21,127][lightning][INFO] - prediction: джжой гдесполиживеся еличнирспрвщхото пакиттра
[2022-11-01 12:59:23,092][lightning][INFO] - reference : салют не отображается мобильный банк что делать
[2022-11-01 12:59:23,092][lightning][INFO] - prediction: салют мнятогрожася момелы банкстогеат
[2022-11-01 12:59:25,426][lightning][INFO] - reference : сбер запусти наше тв
[2022-11-01 12:59:25,427][lightning][INFO] - prediction: сбер запувти нашитово
[2022-11-01 12:59:27,029][lightning][INFO] - reference : салют чем платить в люксембурге
[2022-11-01 12:59:27,029][lightning][INFO] - prediction: салют чем пладикусямгоде
[2022-11-01 12:59:29,438][lightning][INFO] - reference : джой какой жанр у фильма терминатор
[2022-11-01 12:59:29,438][lightning][INFO] - prediction: джой какой ча накуфильма серминатр
[2022-11-01 12:59:31,327][lightning][INFO] - reference : джой добрый день хотела бы закрыть кредитную карту как могу я это сделать
[2022-11-01 12:59:31,327][lightning][INFO] - prediction: джой бобрыде водеробозакори порветный карка кпмабатиеть
[2022-11-01 12:59:33,312][lightning][INFO] - reference : афина что такое международная космическая станция
[2022-11-01 12:59:33,313][lightning][INFO] - prediction: афина что такко меснанародня косничискестаса
[2022-11-01 12:59:35,560][lightning][INFO] - reference : сбер подскажи американскую комедию которую стоит посмотреть
[2022-11-01 12:59:35,560][lightning][INFO] - prediction: сбер подскажа мееканску комеди которыстотсотрес
[2022-11-01 12:59:37,414][lightning][INFO] - reference : сбер большую ли роль играет физика для программиста
[2022-11-01 12:59:37,414][lightning][INFO] - prediction: сбер башиооеродегряескисика зетртраниска
[2022-11-01 12:59:39,579][lightning][INFO] - reference : джой повеселись
[2022-11-01 12:59:39,579][lightning][INFO] - prediction: джой полисинее
[2022-11-01 12:59:40,969][lightning][INFO] - reference : афина переведи деньги иванову который вместе со мной работает
[2022-11-01 12:59:40,970][lightning][INFO] - prediction: афина перевеведене ванму аорымниессаноробото
[2022-11-01 12:59:42,769][lightning][INFO] - reference : сбер курс обмена рублей на доллары на двадцать первое ноября две тысячи девятнадцатого года
[2022-11-01 12:59:42,770][lightning][INFO] - prediction: сбер косавьне нарубле на доарн одадсервони браи тисячтетнасогокода
[2022-11-01 12:59:44,601][lightning][INFO] - reference : джой забыла пин код как получить новый
[2022-11-01 12:59:44,601][lightning][INFO] - prediction: джой забона пренкотр скакполучит нолвыта
[2022-11-01 12:59:46,363][lightning][INFO] - reference : сбер здравствуйте можно ли застраховать карту
[2022-11-01 12:59:46,363][lightning][INFO] - prediction: сбер дравсвте можописстролат карту
[2022-11-01 12:59:47,960][lightning][INFO] - reference : афина здравствуйте закрыть кредитную карту
[2022-11-01 12:59:47,961][lightning][INFO] - prediction: афина правтвутизапрытпледины кар
[2022-11-01 12:59:50,126][lightning][INFO] - reference : джой подготовить справку о последнем платеже
[2022-11-01 12:59:50,127][lightning][INFO] - prediction: джой токатуустравку попосленя длатежи
[2022-11-01 12:59:51,856][lightning][INFO] - reference : салют когда сбербанк был основан
[2022-11-01 12:59:51,856][lightning][INFO] - prediction: салют каг дастрбанбовосово
[2022-11-01 12:59:53,837][lightning][INFO] - reference : афина женат ли олег ганеев
[2022-11-01 12:59:53,837][lightning][INFO] - prediction: афина жемоталя ялев
[2022-11-01 12:59:55,896][lightning][INFO] - reference : сбер женская фирма министр
[2022-11-01 12:59:55,896][lightning][INFO] - prediction: сбер жаски фильма минискы
[2022-11-01 12:59:57,836][lightning][INFO] - reference : афина какой город нарисован на десятирублевой купюре
[2022-11-01 12:59:57,836][lightning][INFO] - prediction: афина хаго ворат нарисомоннапистироомако пири
[2022-11-01 12:59:59,805][lightning][INFO] - reference : афина отключи музыку в десять вечера
[2022-11-01 12:59:59,805][lightning][INFO] - prediction: афина вклечиузыкувдесятвечер
[2022-11-01 13:00:01,669][lightning][INFO] - reference : джой начать видеозвонок кате
[2022-11-01 13:00:01,669][lightning][INFO] - prediction: джой начет ведемзвонохат
[2022-11-01 13:00:03,288][lightning][INFO] - reference : афина где достать бабла
[2022-11-01 13:00:03,289][lightning][INFO] - prediction: афина где достат бадла
[2022-11-01 13:00:05,548][lightning][INFO] - reference : афина найди военный фильм сорок пятый
[2022-11-01 13:00:05,549][lightning][INFO] - prediction: афина найдебоиный дильнк сорв паты
[2022-11-01 13:00:07,317][lightning][INFO] - reference : джой в каких источниках описывается баллада
[2022-11-01 13:00:07,318][lightning][INFO] - prediction: джой каки постучикох описватсябалада
