[2022-11-01 13:58:56,955][lightning][INFO] - successful load initial weights
[2022-11-01 13:59:07,900][lightning][INFO] - reference : афина прекрати
[2022-11-01 13:59:07,900][lightning][INFO] - prediction: т
[2022-11-01 13:59:08,072][lightning][INFO] - reference : сбер случайный трек
[2022-11-01 13:59:08,072][lightning][INFO] - prediction: 
[2022-11-01 13:59:08,210][lightning][INFO] - reference : салют завершить навык
[2022-11-01 13:59:08,210][lightning][INFO] - prediction: 
[2022-11-01 13:59:08,336][lightning][INFO] - reference : джой завершить навык
[2022-11-01 13:59:08,336][lightning][INFO] - prediction: 
[2022-11-01 13:59:08,522][lightning][INFO] - reference : салют перезвони владимиру николаевичу аксенову
[2022-11-01 13:59:08,522][lightning][INFO] - prediction: 
[2022-11-01 13:59:08,621][lightning][INFO] - reference : салют перезвони ираде евгеньевне
[2022-11-01 13:59:08,622][lightning][INFO] - prediction: 
[2022-11-01 13:59:08,931][lightning][INFO] - reference : джой набери мусатову
[2022-11-01 13:59:08,932][lightning][INFO] - prediction: 
[2022-11-01 13:59:09,239][lightning][INFO] - reference : джой будет ли идти снег в первой половине дня
[2022-11-01 13:59:09,239][lightning][INFO] - prediction: 
[2022-11-01 13:59:09,682][lightning][INFO] - reference : афина отключи звук на видео
[2022-11-01 13:59:09,682][lightning][INFO] - prediction: 
[2022-11-01 13:59:09,840][lightning][INFO] - reference : афина во что любишь поиграть
[2022-11-01 13:59:09,840][lightning][INFO] - prediction: 
[2022-11-01 13:59:10,045][lightning][INFO] - reference : афина тридцать третья серия серкан и сонгуль
[2022-11-01 13:59:10,045][lightning][INFO] - prediction: 
[2022-11-01 13:59:10,272][lightning][INFO] - reference : афина запиши пожалуйста коррекция бровей салон ария на субботу
[2022-11-01 13:59:10,273][lightning][INFO] - prediction: 
[2022-11-01 13:59:10,529][lightning][INFO] - reference : джой насколько достоверны рассказы что животные годами испытывают тоску по умершим хозяевам
[2022-11-01 13:59:10,529][lightning][INFO] - prediction: 
[2022-11-01 13:59:10,624][lightning][INFO] - reference : джой сири найди мне фильмы с актером джонни деппом
[2022-11-01 13:59:10,624][lightning][INFO] - prediction: 
[2022-11-01 13:59:10,731][lightning][INFO] - reference : сбер выйди из приложения
[2022-11-01 13:59:10,731][lightning][INFO] - prediction: 
[2022-11-01 13:59:10,894][lightning][INFO] - reference : афина перезвони вере валерьевне маховой
[2022-11-01 13:59:10,894][lightning][INFO] - prediction: 
[2022-11-01 13:59:10,988][lightning][INFO] - reference : сбер звонок екатерине свечниковой
[2022-11-01 13:59:10,988][lightning][INFO] - prediction: 
[2022-11-01 13:59:11,162][lightning][INFO] - reference : афина набери янну викторовну
[2022-11-01 13:59:11,163][lightning][INFO] - prediction: 
[2022-11-01 13:59:11,238][lightning][INFO] - reference : джой выйди из приложения
[2022-11-01 13:59:11,238][lightning][INFO] - prediction: 
[2022-11-01 13:59:11,519][lightning][INFO] - reference : афина мне не нравится
[2022-11-01 13:59:11,519][lightning][INFO] - prediction: 
[2022-11-01 13:59:11,647][lightning][INFO] - reference : сбер как найти другие мои карты в мобильном банке
[2022-11-01 13:59:11,647][lightning][INFO] - prediction: 
[2022-11-01 13:59:11,801][lightning][INFO] - reference : сбер почему люди болеют
[2022-11-01 13:59:11,801][lightning][INFO] - prediction: 
[2022-11-01 13:59:11,908][lightning][INFO] - reference : что такое допинг
[2022-11-01 13:59:11,909][lightning][INFO] - prediction: 
[2022-11-01 13:59:12,116][lightning][INFO] - reference : живут ли в россии фламинго
[2022-11-01 13:59:12,116][lightning][INFO] - prediction: 
[2022-11-01 13:59:12,262][lightning][INFO] - reference : джой что такое бизнес
[2022-11-01 13:59:12,262][lightning][INFO] - prediction: 
[2022-11-01 13:59:12,391][lightning][INFO] - reference : сбер что такое бессмертие
[2022-11-01 13:59:12,391][lightning][INFO] - prediction: 
[2022-11-01 13:59:12,607][lightning][INFO] - reference : афина зачем нужна лимфа
[2022-11-01 13:59:12,607][lightning][INFO] - prediction: 
[2022-11-01 13:59:12,855][lightning][INFO] - reference : афина включи паровозики из чаггингтон
[2022-11-01 13:59:12,856][lightning][INFO] - prediction: 
[2022-11-01 13:59:12,982][lightning][INFO] - reference : сбер что такое борная кислота
[2022-11-01 13:59:12,982][lightning][INFO] - prediction: 
[2022-11-01 13:59:13,155][lightning][INFO] - reference : сбер что такое бермудский треугольник
[2022-11-01 13:59:13,155][lightning][INFO] - prediction: 
[2022-11-01 13:59:13,338][lightning][INFO] - reference : у каких верблюдов три горба
[2022-11-01 13:59:13,338][lightning][INFO] - prediction: 
[2022-11-01 13:59:13,497][lightning][INFO] - reference : почему самолеты летят и не падают
[2022-11-01 13:59:13,497][lightning][INFO] - prediction: 
[2022-11-01 13:59:13,782][lightning][INFO] - reference : джой откуда берется яд в борщевике сосновского
[2022-11-01 13:59:13,782][lightning][INFO] - prediction: т
[2022-11-01 13:59:13,942][lightning][INFO] - reference : афина что такое чиркаши
[2022-11-01 13:59:13,942][lightning][INFO] - prediction: 
[2022-11-01 13:59:14,149][lightning][INFO] - reference : салют олли веселый грузовичок
[2022-11-01 13:59:14,149][lightning][INFO] - prediction: 
[2022-11-01 13:59:14,256][lightning][INFO] - reference : джой включи ледибаг
[2022-11-01 13:59:14,257][lightning][INFO] - prediction: 
[2022-11-01 13:59:14,396][lightning][INFO] - reference : сбер набери толю ширяева
[2022-11-01 13:59:14,397][lightning][INFO] - prediction: 
[2022-11-01 13:59:14,554][lightning][INFO] - reference : джой продолжить
[2022-11-01 13:59:14,554][lightning][INFO] - prediction: 
[2022-11-01 13:59:14,642][lightning][INFO] - reference : афина звонок валентине
[2022-11-01 13:59:14,642][lightning][INFO] - prediction: 
[2022-11-01 13:59:14,832][lightning][INFO] - reference : джой позвони тихомирову
[2022-11-01 13:59:14,833][lightning][INFO] - prediction: тт
[2022-11-01 13:59:14,919][lightning][INFO] - reference : сбер выйди из приложения
[2022-11-01 13:59:14,919][lightning][INFO] - prediction: 
[2022-11-01 13:59:15,124][lightning][INFO] - reference : салют вперед
[2022-11-01 13:59:15,124][lightning][INFO] - prediction: 
[2022-11-01 13:59:15,207][lightning][INFO] - reference : афина позвони авдеевой
[2022-11-01 13:59:15,207][lightning][INFO] - prediction: т
[2022-11-01 13:59:15,351][lightning][INFO] - reference : салют перезвони андрею
[2022-11-01 13:59:15,351][lightning][INFO] - prediction: 
[2022-11-01 13:59:15,457][lightning][INFO] - reference : салют стоп
[2022-11-01 13:59:15,457][lightning][INFO] - prediction: 
[2022-11-01 13:59:15,607][lightning][INFO] - reference : салют повтори
[2022-11-01 13:59:15,607][lightning][INFO] - prediction: 
[2022-11-01 13:59:15,676][lightning][INFO] - reference : сбер громче
[2022-11-01 13:59:15,676][lightning][INFO] - prediction: 
[2022-11-01 13:59:15,858][lightning][INFO] - reference : сбер домой
[2022-11-01 13:59:15,858][lightning][INFO] - prediction: 
[2022-11-01 13:59:16,176][lightning][INFO] - reference : афина набери алексея игоревича кузнецова
[2022-11-01 13:59:16,176][lightning][INFO] - prediction: 
[2022-11-01 13:59:16,428][lightning][INFO] - reference : сбер добрый вечер могу ли я погасить свой кредит досрочно
[2022-11-01 13:59:16,428][lightning][INFO] - prediction: 
[2022-11-01 13:59:16,652][lightning][INFO] - reference : сбер малифисента
[2022-11-01 13:59:16,653][lightning][INFO] - prediction: 
[2022-11-01 13:59:16,830][lightning][INFO] - reference : джой оригинальное название белла
[2022-11-01 13:59:16,830][lightning][INFO] - prediction: 
[2022-11-01 13:59:16,982][lightning][INFO] - reference : сбер найти каналы киносерия
[2022-11-01 13:59:16,982][lightning][INFO] - prediction: т
[2022-11-01 13:59:17,133][lightning][INFO] - reference : джой когда придет моя карта
[2022-11-01 13:59:17,134][lightning][INFO] - prediction: 
[2022-11-01 13:59:17,332][lightning][INFO] - reference : сбер какие эгипан ты знаешь
[2022-11-01 13:59:17,332][lightning][INFO] - prediction: 
[2022-11-01 13:59:17,518][lightning][INFO] - reference : сбер какая история операций по счетам
[2022-11-01 13:59:17,518][lightning][INFO] - prediction: 
[2022-11-01 13:59:17,706][lightning][INFO] - reference : афина будь добр расскажи интересный факт
[2022-11-01 13:59:17,706][lightning][INFO] - prediction: 
[2022-11-01 13:59:17,842][lightning][INFO] - reference : салют какие мурманский алеша ты знаешь
[2022-11-01 13:59:17,842][lightning][INFO] - prediction: 
[2022-11-01 13:59:18,091][lightning][INFO] - reference : сбер здравствуйте как подключить услугу бонусы спасибо
[2022-11-01 13:59:18,091][lightning][INFO] - prediction: 
[2022-11-01 13:59:18,222][lightning][INFO] - reference : сбер полночь в париже режиссер вуди ален год выпуска
[2022-11-01 13:59:18,222][lightning][INFO] - prediction: а 
[2022-11-01 13:59:18,437][lightning][INFO] - reference : сбер численность населения тулуза
[2022-11-01 13:59:18,437][lightning][INFO] - prediction: 
[2022-11-01 13:59:18,546][lightning][INFO] - reference : сбер откуда импортировались серебряные чаши
[2022-11-01 13:59:18,546][lightning][INFO] - prediction: 
[2022-11-01 13:59:18,719][lightning][INFO] - reference : афина покажи текст песни
[2022-11-01 13:59:18,719][lightning][INFO] - prediction: 
[2022-11-01 13:59:18,840][lightning][INFO] - reference : сбер набери александра николаевича
[2022-11-01 13:59:18,840][lightning][INFO] - prediction: 
[2022-11-01 13:59:18,979][lightning][INFO] - reference : сбер хватит
[2022-11-01 13:59:18,979][lightning][INFO] - prediction: т
[2022-11-01 13:59:19,083][lightning][INFO] - reference : афина перестань
[2022-11-01 13:59:19,083][lightning][INFO] - prediction: 
[2022-11-01 13:59:19,272][lightning][INFO] - reference : афина набери миху барабанова
[2022-11-01 13:59:19,273][lightning][INFO] - prediction: 
[2022-11-01 13:59:19,362][lightning][INFO] - reference : салют надоел
[2022-11-01 13:59:19,362][lightning][INFO] - prediction: 
[2022-11-01 13:59:19,572][lightning][INFO] - reference : афина надоело
[2022-11-01 13:59:19,572][lightning][INFO] - prediction: т
[2022-11-01 13:59:19,806][lightning][INFO] - reference : джой кто дети луна
[2022-11-01 13:59:19,806][lightning][INFO] - prediction: т
[2022-11-01 13:59:19,973][lightning][INFO] - reference : сбер как давно вы в паре со своим молодым человеком
[2022-11-01 13:59:19,974][lightning][INFO] - prediction: т
[2022-11-01 13:59:20,127][lightning][INFO] - reference : афина что любит читать греф
[2022-11-01 13:59:20,128][lightning][INFO] - prediction: 
[2022-11-01 13:59:21,099][lightning][INFO] - reference : джой хватит
[2022-11-01 13:59:21,100][lightning][INFO] - prediction: 
[2022-11-01 13:59:21,176][lightning][INFO] - reference : джой надоел
[2022-11-01 13:59:21,176][lightning][INFO] - prediction: л
[2022-11-01 13:59:26,097][lightning][INFO] - reference : афина организуй мне запись к моему парикмахеру на этой неделе
[2022-11-01 13:59:26,097][lightning][INFO] - prediction: о  мгвно леоо 
[2022-11-01 13:59:27,963][lightning][INFO] - reference : джой скажи а у тебя есть девушка
[2022-11-01 13:59:27,963][lightning][INFO] - prediction: аасааа
[2022-11-01 13:59:29,445][lightning][INFO] - reference : джой почему у некоторых людей нормальная улыбка а у некоторых очень сильно видны верхние десны
[2022-11-01 13:59:29,445][lightning][INFO] - prediction: саечаеледеатаекакаарааеендеа
[2022-11-01 13:59:31,355][lightning][INFO] - reference : сбер здравствуйте сегодня работает банк на гамзатова шестьдесят четыре
[2022-11-01 13:59:31,355][lightning][INFO] - prediction: сбаюоонтоттололооттматоносоитоетесиеи
[2022-11-01 13:59:33,055][lightning][INFO] - reference : афина отключить таймер
[2022-11-01 13:59:33,056][lightning][INFO] - prediction: афи нае каре
[2022-11-01 13:59:34,755][lightning][INFO] - reference : афина когда перестал существовать саманиды
[2022-11-01 13:59:34,756][lightning][INFO] - prediction: аспаисасисоасонаие
[2022-11-01 13:59:36,799][lightning][INFO] - reference : афина из за чего муха не падает со стены
[2022-11-01 13:59:36,799][lightning][INFO] - prediction: афианчивонокоепонычсин
[2022-11-01 13:59:38,687][lightning][INFO] - reference : сбер здравствуйте как подключить услугу бонусы спасибо
[2022-11-01 13:59:38,687][lightning][INFO] - prediction: сбер астикакотеесиепосетиненесяаиба
[2022-11-01 13:59:40,412][lightning][INFO] - reference : афина поставь будильник на восемь утра
[2022-11-01 13:59:40,413][lightning][INFO] - prediction: афина кастанидеведновосемуда
[2022-11-01 13:59:42,151][lightning][INFO] - reference : сбер выведи мне адреса банкоматов сбербанка
[2022-11-01 13:59:42,151][lightning][INFO] - prediction: сбер итииысоти коаутнова
[2022-11-01 13:59:43,668][lightning][INFO] - reference : афина чем занимается роснанотех
[2022-11-01 13:59:43,669][lightning][INFO] - prediction: афинчазиммасасвонат
[2022-11-01 13:59:45,219][lightning][INFO] - reference : джой какие болонки ты знаешь
[2022-11-01 13:59:45,220][lightning][INFO] - prediction: джой какибоболтидознваеси
[2022-11-01 13:59:46,867][lightning][INFO] - reference : джой включи корнилич
[2022-11-01 13:59:46,867][lightning][INFO] - prediction: джой включи конили
[2022-11-01 13:59:48,738][lightning][INFO] - reference : салют сводный отчет по картам
[2022-11-01 13:59:48,738][lightning][INFO] - prediction: салют смовне ачв покан
[2022-11-01 13:59:50,369][lightning][INFO] - reference : сбер ужасы стивена спилберга
[2022-11-01 13:59:50,369][lightning][INFO] - prediction: сбер улосистиеносемдер
[2022-11-01 13:59:52,209][lightning][INFO] - reference : сбер сделай пополнение телефона на двести рублей
[2022-11-01 13:59:52,210][lightning][INFO] - prediction: сбер сдлепапорнеитлеонаитепи
[2022-11-01 13:59:54,174][lightning][INFO] - reference : афина а есть информация по погоде в городе мышкин
[2022-11-01 13:59:54,174][lightning][INFO] - prediction: афина каличионасот богозе горзевочфен
[2022-11-01 13:59:55,896][lightning][INFO] - reference : яркость освещения на веранде нужно увеличить на двадцать пять процентов
[2022-11-01 13:59:55,896][lightning][INFO] - prediction: сдбер кастичфинионердегожно умевечннатетяац
[2022-11-01 13:59:57,416][lightning][INFO] - reference : сбер по какой причине мне пришло отказ по кредиту
[2022-11-01 13:59:57,417][lightning][INFO] - prediction: сбер покако дречиниемнешввткас покрытито
[2022-11-01 13:59:59,192][lightning][INFO] - reference : сбер что за регион оплаты
[2022-11-01 13:59:59,192][lightning][INFO] - prediction: сбер тозарионакота
[2022-11-01 14:00:01,105][lightning][INFO] - reference : салют что такое острова кука
[2022-11-01 14:00:01,106][lightning][INFO] - prediction: салют чтякастралагуба
[2022-11-01 14:00:03,001][lightning][INFO] - reference : джой фильм про шварценеггера терминатор
[2022-11-01 14:00:03,001][lightning][INFO] - prediction: джой филмпрсласнадертермыната
[2022-11-01 14:00:04,798][lightning][INFO] - reference : джой могу поменять офис получения карты
[2022-11-01 14:00:04,798][lightning][INFO] - prediction: джой нао поненяпофс лчине карт
[2022-11-01 14:00:06,887][lightning][INFO] - reference : джой давно пора
[2022-11-01 14:00:06,887][lightning][INFO] - prediction: джой дологура
[2022-11-01 14:00:08,619][lightning][INFO] - reference : афина для чего нужна финансовая аналитика
[2022-11-01 14:00:08,619][lightning][INFO] - prediction: афина дчжевинаенасранаетя
[2022-11-01 14:00:10,178][lightning][INFO] - reference : джой пропали карты
[2022-11-01 14:00:10,178][lightning][INFO] - prediction: джорабори ара
[2022-11-01 14:00:11,905][lightning][INFO] - reference : джой вруби мое музло
[2022-11-01 14:00:11,905][lightning][INFO] - prediction: жой убималюбузоу
[2022-11-01 14:00:13,824][lightning][INFO] - reference : сбер когда начался сербский договор
[2022-11-01 14:00:13,824][lightning][INFO] - prediction: сбер понданачосасерспедонавор
[2022-11-01 14:00:15,726][lightning][INFO] - reference : салют здравствуйте есть ли деньги у меня на счете
[2022-11-01 14:00:15,727][lightning][INFO] - prediction: алют сдрастлккесникекумимошеть
[2022-11-01 14:00:17,394][lightning][INFO] - reference : салют как часто можно выходить на ули
[2022-11-01 14:00:17,395][lightning][INFO] - prediction: салют какча стмозан адитнали
[2022-11-01 14:00:19,198][lightning][INFO] - reference : сбер что тебе известно
[2022-11-01 14:00:19,199][lightning][INFO] - prediction: сбер что тебзсна
[2022-11-01 14:00:20,974][lightning][INFO] - reference : салют перекинь ка деньги а то баланс на сотовом телефоне кончился
[2022-11-01 14:00:20,974][lightning][INFO] - prediction: салют перети каенни хатааласоупадеефнипажоса
[2022-11-01 14:00:22,641][lightning][INFO] - reference : афина оплата связи второй номер
[2022-11-01 14:00:22,641][lightning][INFO] - prediction: афина лтосвезивтародна
[2022-11-01 14:00:24,654][lightning][INFO] - reference : афина какими навыками знаниями и качествами должен обладать современный мужчина чтобы быть капитальным красавчиком
[2022-11-01 14:00:24,655][lightning][INFO] - prediction: афина какиминабокымизнанини катонадожноладацериминимучимоштоеткопитал расакч
[2022-11-01 14:00:26,478][lightning][INFO] - reference : сбер что будет если меня поймают с наркотиками а я скажу что нашел их и хочу сдать
[2022-11-01 14:00:26,478][lightning][INFO] - prediction: сбер токдитиссемоно бомансакосекомастожежтамжочихчусдарт
[2022-11-01 14:00:28,279][lightning][INFO] - reference : салют перевыпустите карту московского региона
[2022-11-01 14:00:28,280][lightning][INFO] - prediction: салют деребубысте катомаскускоредеада
[2022-11-01 14:00:29,887][lightning][INFO] - reference : афина как учился базаров александр
[2022-11-01 14:00:29,887][lightning][INFO] - prediction: афина вкакичиса позаро калисата
[2022-11-01 14:00:31,969][lightning][INFO] - reference : сбер баланс на карте сорок восемь двадцать пять последние четыре цифры
[2022-11-01 14:00:31,970][lightning][INFO] - prediction: сбер фоласнатаркисаркуси надцти посинамстилицета
[2022-11-01 14:00:33,662][lightning][INFO] - reference : сбер много разговариваешь и все не по делу
[2022-11-01 14:00:33,662][lightning][INFO] - prediction: сбер обрдавалилссети бод
[2022-11-01 14:00:35,282][lightning][INFO] - reference : афина покажи телевизионный канал матч тв
[2022-11-01 14:00:35,283][lightning][INFO] - prediction: афина покажизелисане кана мачтиви
[2022-11-01 14:00:36,985][lightning][INFO] - reference : джой как расплачиваться в бельгии
[2022-11-01 14:00:36,985][lightning][INFO] - prediction: джой какроскочивосов педии
[2022-11-01 14:00:38,604][lightning][INFO] - reference : джой какие виды черное лето ты знаешь
[2022-11-01 14:00:38,605][lightning][INFO] - prediction: джой какие вибичоткавераты знашь
[2022-11-01 14:00:40,229][lightning][INFO] - reference : афина шутки про нападение
[2022-11-01 14:00:40,229][lightning][INFO] - prediction: афина окипранубадени
[2022-11-01 14:00:42,183][lightning][INFO] - reference : сколько стоит один евро в рублях
[2022-11-01 14:00:42,184][lightning][INFO] - prediction: колкостотодиндера ублах
[2022-11-01 14:00:44,060][lightning][INFO] - reference : афина где было восстание разина
[2022-11-01 14:00:44,060][lightning][INFO] - prediction: афина кедовостанерзна
[2022-11-01 14:00:46,039][lightning][INFO] - reference : афина заплатить за владимир водоканал
[2022-11-01 14:00:46,039][lightning][INFO] - prediction: афина забати тмадимер задаканал
[2022-11-01 14:00:47,802][lightning][INFO] - reference : салют какие каких защитников животных ты знаешь
[2022-11-01 14:00:47,802][lightning][INFO] - prediction: салют каквтеиаи зачитикужлоновтызнаешь
[2022-11-01 14:00:49,723][lightning][INFO] - reference : джой отметь что этот трек не катит
[2022-11-01 14:00:49,723][lightning][INFO] - prediction: джой ичеато трат касит
[2022-11-01 14:00:51,626][lightning][INFO] - reference : сбер в чем заключается уникальность продукта тинькова и почему они им так гордятся
[2022-11-01 14:00:51,626][lightning][INFO] - prediction: сбер четолчесянни камистробуктатинколо почмонник та портец
[2022-11-01 14:00:53,475][lightning][INFO] - reference : салют покажи где есть банкоматы
[2022-11-01 14:00:53,476][lightning][INFO] - prediction: салют покажимедиис бонкамата
[2022-11-01 14:00:55,039][lightning][INFO] - reference : салют вперед на пятнадцать минут
[2022-11-01 14:00:55,039][lightning][INFO] - prediction: салют переват насневор
[2022-11-01 14:00:56,646][lightning][INFO] - reference : салют оформить кредит на выгодных условиях
[2022-11-01 14:00:56,646][lightning][INFO] - prediction: салют кафолмнискрлюдитнаводадакосодир
[2022-11-01 14:00:58,422][lightning][INFO] - reference : сбер какие координаты у штаб квартиры оон
[2022-11-01 14:00:58,422][lightning][INFO] - prediction: сбер какикарыатужтокортероуо
[2022-11-01 14:01:00,233][lightning][INFO] - reference : афина проиграй диско
[2022-11-01 14:01:00,233][lightning][INFO] - prediction: афина рриграт исков
[2022-11-01 14:01:01,820][lightning][INFO] - reference : джой есть дети у ольги юрьевны
[2022-11-01 14:01:01,821][lightning][INFO] - prediction: джой весдетелолитинрили
[2022-11-01 14:01:03,720][lightning][INFO] - reference : салют включи всеволода фиалковского
[2022-11-01 14:01:03,720][lightning][INFO] - prediction: солют заклюисегоитерогоо
[2022-11-01 14:01:05,574][lightning][INFO] - reference : сбер перевести маме на карту сотню
[2022-11-01 14:01:05,574][lightning][INFO] - prediction: сбер перевестиманенаканкосое
[2022-11-01 14:01:07,389][lightning][INFO] - reference : сбер машке триста рублей перекинь пожалуйста
[2022-11-01 14:01:07,390][lightning][INFO] - prediction: сбер маште ктсторублекет божлст
[2022-11-01 14:01:09,178][lightning][INFO] - reference : джой установить будильник как сегодня
