[2022-11-01 10:53:26,222][lightning][INFO] - successful load initial weights
[2022-11-01 10:53:51,483][lightning][INFO] - reference : сбер выведи мне адреса банкоматов сбербанка
[2022-11-01 10:53:51,484][lightning][INFO] - prediction: сбер нолтименилодокомавосноба
[2022-11-01 10:53:52,796][lightning][INFO] - reference : афина чем занимается роснанотех
[2022-11-01 10:53:52,796][lightning][INFO] - prediction: афина тченазинимаснасбанети
[2022-11-01 10:53:54,176][lightning][INFO] - reference : джой какие болонки ты знаешь
[2022-11-01 10:53:54,176][lightning][INFO] - prediction: джой коктибоотитознас
[2022-11-01 10:53:55,638][lightning][INFO] - reference : джой включи корнилич
[2022-11-01 10:53:55,639][lightning][INFO] - prediction: джой ключи карилич
[2022-11-01 10:53:57,173][lightning][INFO] - reference : салют сводный отчет по картам
[2022-11-01 10:53:57,173][lightning][INFO] - prediction: салютконе качов поканы
[2022-11-01 10:53:58,571][lightning][INFO] - reference : сбер ужасы стивена спилберга
[2022-11-01 10:53:58,572][lightning][INFO] - prediction: сбер гвосастимос инел
[2022-11-01 10:54:00,150][lightning][INFO] - reference : сбер сделай пополнение телефона на двести рублей
[2022-11-01 10:54:00,150][lightning][INFO] - prediction: сберсдеребооненитрипонатистелуби
[2022-11-01 10:54:01,920][lightning][INFO] - reference : афина а есть информация по погоде в городе мышкин
[2022-11-01 10:54:01,920][lightning][INFO] - prediction: афинаколитанасакпогожа горземочече
[2022-11-01 10:54:03,471][lightning][INFO] - reference : яркость освещения на веранде нужно увеличить на двадцать пять процентов
[2022-11-01 10:54:03,471][lightning][INFO] - prediction: бе костаснинонерадиножнокулчинатнасот тяац
[2022-11-01 10:54:04,836][lightning][INFO] - reference : сбер по какой причине мне пришло отказ по кредиту
[2022-11-01 10:54:04,836][lightning][INFO] - prediction: сбер покаогрючине нерешмоватокаси покретит
[2022-11-01 10:54:06,389][lightning][INFO] - reference : сбер что за регион оплаты
[2022-11-01 10:54:06,389][lightning][INFO] - prediction: сбе тозрипнакатт
[2022-11-01 10:54:08,121][lightning][INFO] - reference : салют что такое острова кука
[2022-11-01 10:54:08,121][lightning][INFO] - prediction: салют фитяакосталагуба
[2022-11-01 10:54:09,728][lightning][INFO] - reference : джой фильм про шварценеггера терминатор
[2022-11-01 10:54:09,728][lightning][INFO] - prediction: джой флен просвацнадертерныната
[2022-11-01 10:54:11,340][lightning][INFO] - reference : джой могу поменять офис получения карты
[2022-11-01 10:54:11,340][lightning][INFO] - prediction: джой мао поминиятпофи пючни карти
[2022-11-01 10:54:13,069][lightning][INFO] - reference : джой давно пора
[2022-11-01 10:54:13,070][lightning][INFO] - prediction: джой налогора
[2022-11-01 10:54:14,500][lightning][INFO] - reference : афина для чего нужна финансовая аналитика
[2022-11-01 10:54:14,500][lightning][INFO] - prediction: афина ичелоринатнасроамат
[2022-11-01 10:54:15,820][lightning][INFO] - reference : джой пропали карты
[2022-11-01 10:54:15,820][lightning][INFO] - prediction: джой рабаи харто
[2022-11-01 10:54:17,269][lightning][INFO] - reference : джой вруби мое музло
[2022-11-01 10:54:17,270][lightning][INFO] - prediction: джой ругиманюбсу
[2022-11-01 10:54:18,906][lightning][INFO] - reference : сбер когда начался сербский договор
[2022-11-01 10:54:18,906][lightning][INFO] - prediction: сбер калданачосса ссерски до дамор
[2022-11-01 10:54:20,472][lightning][INFO] - reference : салют здравствуйте есть ли деньги у меня на счете
[2022-11-01 10:54:20,472][lightning][INFO] - prediction: салют спрастут кесвитедиметношет
[2022-11-01 10:54:21,874][lightning][INFO] - reference : салют как часто можно выходить на ули
[2022-11-01 10:54:21,874][lightning][INFO] - prediction: салют кача остумозотадыднаули
[2022-11-01 10:54:23,330][lightning][INFO] - reference : сбер что тебе известно
[2022-11-01 10:54:23,331][lightning][INFO] - prediction: сбер что ты безсна
[2022-11-01 10:54:24,743][lightning][INFO] - reference : салют перекинь ка деньги а то баланс на сотовом телефоне кончился
[2022-11-01 10:54:24,743][lightning][INFO] - prediction: салют преки каенне хатабалахосутоерахолипооса
[2022-11-01 10:54:26,129][lightning][INFO] - reference : афина оплата связи второй номер
[2022-11-01 10:54:26,129][lightning][INFO] - prediction: афина длатосрязивтородона
[2022-11-01 10:54:27,725][lightning][INFO] - reference : афина какими навыками знаниями и качествами должен обладать современный мужчина чтобы быть капитальным красавчиком
[2022-11-01 10:54:27,725][lightning][INFO] - prediction: афина какими наротынизнамини качтиетожмобладацарриминимуимачтолеркопитар красач
[2022-11-01 10:54:29,101][lightning][INFO] - reference : сбер что будет если меня поймают с наркотиками а я скажу что нашел их и хочу сдать
[2022-11-01 10:54:29,101][lightning][INFO] - prediction: сбер чтоудитиссмумо помасопотикомолескожужтомушелчи кочусдот
[2022-11-01 10:54:30,505][lightning][INFO] - reference : салют перевыпустите карту московского региона
[2022-11-01 10:54:30,506][lightning][INFO] - prediction: салют перевобысти като маскоскогоре евадар
[2022-11-01 10:54:31,807][lightning][INFO] - reference : афина как учился базаров александр
[2022-11-01 10:54:31,808][lightning][INFO] - prediction: афина какуй чисапазаратарлисатр
[2022-11-01 10:54:33,435][lightning][INFO] - reference : сбер баланс на карте сорок восемь двадцать пять последние четыре цифры
[2022-11-01 10:54:33,435][lightning][INFO] - prediction: сбер фоласвакартисоркусдоце оседичтерцта
[2022-11-01 10:54:34,803][lightning][INFO] - reference : афида последний перевод на пятьсот рублей можно узнать данные карты
[2022-11-01 10:54:34,803][lightning][INFO] - prediction: афина атини герваты тицатробле моножнаданны арт
[2022-11-01 10:54:36,162][lightning][INFO] - reference : афина не хочу разговаривать в тишине фильм смотрю
[2022-11-01 10:54:36,163][lightning][INFO] - prediction: афина не хочерознаварюттечему исводр
[2022-11-01 10:54:37,579][lightning][INFO] - reference : джой перевести тысячу рублей другу
[2022-11-01 10:54:37,579][lightning][INFO] - prediction: джой перевести тышерублетеруго
[2022-11-01 10:54:39,026][lightning][INFO] - reference : салют будильник на пятнадцать пятнадцать в среду
[2022-11-01 10:54:39,026][lightning][INFO] - prediction: салют божне пепикнаца пикнацт среру
[2022-11-01 10:54:40,339][lightning][INFO] - reference : кто продюсер андалузский пес
[2022-11-01 10:54:40,339][lightning][INFO] - prediction: оракесер ондалуски пес
[2022-11-01 10:54:41,842][lightning][INFO] - reference : салют какие иерусалимский синдром ты знаешь
[2022-11-01 10:54:41,842][lightning][INFO] - prediction: салют каки ерсаликисентро тызнаешь
[2022-11-01 10:54:43,384][lightning][INFO] - reference : афина подожди с музыкой
[2022-11-01 10:54:43,384][lightning][INFO] - prediction: афина подаждисмока а
[2022-11-01 10:54:45,000][lightning][INFO] - reference : сбер перемотай на пятнадцать минут назад я не успел приготовить кофе
[2022-11-01 10:54:45,001][lightning][INFO] - prediction: сбер пелемотанапинаснынозат емачкурбеды корли
[2022-11-01 10:54:46,557][lightning][INFO] - reference : сбер сколько денег на моей кредитной карте
[2022-11-01 10:54:46,557][lightning][INFO] - prediction: сбер солькуденикма крадитийкарте
[2022-11-01 10:54:47,973][lightning][INFO] - reference : джой ты в настоящее время влюблена в кого нибудь
[2022-11-01 10:54:47,973][lightning][INFO] - prediction: джой ернассаше ремы ледрежнавкавонади
[2022-11-01 10:54:49,648][lightning][INFO] - reference : афина номер телефона банка
[2022-11-01 10:54:49,648][lightning][INFO] - prediction: афина номертелифона бпанка
[2022-11-01 10:54:51,160][lightning][INFO] - reference : сбер по какому курсу можно обменять тысячу долларов на рубли
[2022-11-01 10:54:51,160][lightning][INFO] - prediction: сбер покакона косоможтаненетпысячи болравдрубли
[2022-11-01 10:54:52,451][lightning][INFO] - reference : сбер сколько будет корень из сорока
[2022-11-01 10:54:52,451][lightning][INFO] - prediction: сбер сколкоудик бориистрака
[2022-11-01 10:54:53,764][lightning][INFO] - reference : сбер просьба добавить яркость освещения
[2022-11-01 10:54:53,765][lightning][INFO] - prediction: сбер розбраализятассенит
[2022-11-01 10:54:55,209][lightning][INFO] - reference : афина озвучь баланс карты сбербанк
[2022-11-01 10:54:55,209][lightning][INFO] - prediction: афина посожь полант картисбербанк
[2022-11-01 10:54:56,629][lightning][INFO] - reference : салют как заработать в интернете студенту быстро и без обмана
[2022-11-01 10:54:56,629][lightning][INFO] - prediction: салют кокзаработетенотормаетестидету тысторбизавмано
[2022-11-01 10:54:57,937][lightning][INFO] - reference : джой есть ли у бурика вредные привычки
[2022-11-01 10:54:57,938][lightning][INFO] - prediction: джой еске бурика бренны превичеки
[2022-11-01 10:54:59,451][lightning][INFO] - reference : джой включи томаса
[2022-11-01 10:54:59,451][lightning][INFO] - prediction: джой кюки повус
[2022-11-01 10:55:01,064][lightning][INFO] - reference : афина покажи мне таймер на телефоне
[2022-11-01 10:55:01,064][lightning][INFO] - prediction: афина покожимни таноратеефона
[2022-11-01 10:55:02,530][lightning][INFO] - reference : сбер какая валюта используется в дагестане
[2022-11-01 10:55:02,530][lightning][INFO] - prediction: сбер какая важитистожис дедист
[2022-11-01 10:55:04,055][lightning][INFO] - reference : салют здравствуйте когда я смогу прийти за своей картой
[2022-11-01 10:55:04,055][lightning][INFO] - prediction: салют сджастуче какдаесмоку бетитт карту
[2022-11-01 10:55:05,682][lightning][INFO] - reference : можно обойти как то этот запрет
[2022-11-01 10:55:05,682][lightning][INFO] - prediction: ожноо байти кактонюкодаиут
