[2022-11-01 12:12:49,692][lightning][INFO] - successful load initial weights
[2022-11-01 12:14:16,181][lightning][INFO] - reference : сбер сколько денег на моей кредитной карте
[2022-11-01 12:14:16,182][lightning][INFO] - prediction: сбер сперкудина прнан пратиикарта
[2022-11-01 12:14:17,805][lightning][INFO] - reference : джой ты в настоящее время влюблена в кого нибудь
[2022-11-01 12:14:17,805][lightning][INFO] - prediction: джой калескаши тело лидежаковонид
[2022-11-01 12:14:19,594][lightning][INFO] - reference : афина номер телефона банка
[2022-11-01 12:14:19,594][lightning][INFO] - prediction: афина момертерефно боанка
[2022-11-01 12:14:21,346][lightning][INFO] - reference : сбер по какому курсу можно обменять тысячу долларов на рубли
[2022-11-01 12:14:21,346][lightning][INFO] - prediction: сбер покакуни госсоожтаненетпыиче буоревруб
[2022-11-01 12:14:22,825][lightning][INFO] - reference : сбер сколько будет корень из сорока
[2022-11-01 12:14:22,825][lightning][INFO] - prediction: сбер скокомулит ореистрака
[2022-11-01 12:14:24,329][lightning][INFO] - reference : сбер просьба добавить яркость освещения
[2022-11-01 12:14:24,329][lightning][INFO] - prediction: сбер вросберавалзярся сяшонить
[2022-11-01 12:14:25,952][lightning][INFO] - reference : афина озвучь баланс карты сбербанк
[2022-11-01 12:14:25,952][lightning][INFO] - prediction: афина  посвож поланткароспевгон
[2022-11-01 12:14:27,602][lightning][INFO] - reference : салют как заработать в интернете студенту быстро и без обмана
[2022-11-01 12:14:27,603][lightning][INFO] - prediction: салют какзарадут фнкорнаетескюдепу сторрипизанмон
[2022-11-01 12:14:29,105][lightning][INFO] - reference : джой есть ли у бурика вредные привычки
[2022-11-01 12:14:29,105][lightning][INFO] - prediction: джойдесебурикарены релички
[2022-11-01 12:14:30,916][lightning][INFO] - reference : джой включи томаса
[2022-11-01 12:14:30,916][lightning][INFO] - prediction: джой качит повус
[2022-11-01 12:14:32,651][lightning][INFO] - reference : афина покажи мне таймер на телефоне
[2022-11-01 12:14:32,652][lightning][INFO] - prediction: афина покожи мне табаратеевфок
[2022-11-01 12:14:34,362][lightning][INFO] - reference : сбер какая валюта используется в дагестане
[2022-11-01 12:14:34,362][lightning][INFO] - prediction: сбер како валрестожос беиса
[2022-11-01 12:14:36,091][lightning][INFO] - reference : салют здравствуйте когда я смогу прийти за своей картой
[2022-11-01 12:14:36,091][lightning][INFO] - prediction: салют здастче кактаснагобтиасткарте
[2022-11-01 12:14:37,943][lightning][INFO] - reference : можно обойти как то этот запрет
[2022-11-01 12:14:37,943][lightning][INFO] - prediction: гуноботе както оынт
[2022-11-01 12:14:39,529][lightning][INFO] - reference : сбер алиса включи бамблби
[2022-11-01 12:14:39,529][lightning][INFO] - prediction: сбер калюсколиса плюфи бани
[2022-11-01 12:14:40,976][lightning][INFO] - reference : салют какой курс валюты сейчас в тинькофф
[2022-11-01 12:14:40,976][lightning][INFO] - prediction: салют кагугу сортисчестиговк
[2022-11-01 12:14:42,513][lightning][INFO] - reference : джой как положить деньги на мой телефон
[2022-11-01 12:14:42,513][lightning][INFO] - prediction: джой как лочит тенгенаматеввван
[2022-11-01 12:14:44,085][lightning][INFO] - reference : сбер когда возник солидарность
[2022-11-01 12:14:44,085][lightning][INFO] - prediction: ер падабазно олда
[2022-11-01 12:14:45,502][lightning][INFO] - reference : афина какое преступление совершали сговорившись предприятия и должностные лица
[2022-11-01 12:14:45,502][lightning][INFO] - prediction: афина какой истобонесрашлитбороличисетбинятиитосми
[2022-11-01 12:14:47,154][lightning][INFO] - reference : салют какие мартини драй ты знаешь
[2022-11-01 12:14:47,154][lightning][INFO] - prediction: салют тадисениденеа дераезнои
[2022-11-01 12:14:49,160][lightning][INFO] - reference : салют я очень хочу послушать артика и асти грустный дэнс
[2022-11-01 12:14:49,160][lightning][INFO] - prediction: салют очисинакоче посшутарте колярастетбрснбес
[2022-11-01 12:14:50,768][lightning][INFO] - reference : афина перемотай на пятнадцать секунд вперед
[2022-11-01 12:14:50,768][lightning][INFO] - prediction: инатмаканапнасеопра
[2022-11-01 12:14:52,328][lightning][INFO] - reference : афина включи кукеру
[2022-11-01 12:14:52,328][lightning][INFO] - prediction: афина влюче кутдера
[2022-11-01 12:14:54,106][lightning][INFO] - reference : джой сегодня пасмурно надо брать с собой зонт
[2022-11-01 12:14:54,106][lightning][INFO] - prediction: джой сгони пос норватсявузо
[2022-11-01 12:14:55,784][lightning][INFO] - reference : джой сколько точное время сейчас
[2022-11-01 12:14:55,785][lightning][INFO] - prediction: джойколько псно бевсечас
[2022-11-01 12:14:57,461][lightning][INFO] - reference : сбер чем платят у испанцев
[2022-11-01 12:14:57,462][lightning][INFO] - prediction: сбер чебланиптвиспаца
[2022-11-01 12:14:59,315][lightning][INFO] - reference : афина чего боится чупина
[2022-11-01 12:14:59,315][lightning][INFO] - prediction: афина чегобалисячепина
[2022-11-01 12:15:00,975][lightning][INFO] - reference : сбер переведи максиму с сообщением долг
[2022-11-01 12:15:00,975][lightning][INFO] - prediction: сбер переведимасимосачинебо
[2022-11-01 12:15:02,896][lightning][INFO] - reference : джой что такое израиль
[2022-11-01 12:15:02,897][lightning][INFO] - prediction: джойчтолутокола дизиранеь
[2022-11-01 12:15:04,717][lightning][INFO] - reference : сбер объясните как оплатить сотовую связь другого человека
[2022-11-01 12:15:04,718][lightning][INFO] - prediction: сбера песнити какокатистмужто бончеик
[2022-11-01 12:15:06,215][lightning][INFO] - reference : как понять что у тебя депрессия
[2022-11-01 12:15:06,216][lightning][INFO] - prediction: как панячтотевяти прастие
[2022-11-01 12:15:08,024][lightning][INFO] - reference : сбер валюта южной кореи
[2022-11-01 12:15:08,024][lightning][INFO] - prediction: сбер болтыижно пореии
[2022-11-01 12:15:09,716][lightning][INFO] - reference : салют какой валютой расплачиваются на ямайке
[2022-11-01 12:15:09,716][lightning][INFO] - prediction: салют какой вомюта роспашенноснониваги
[2022-11-01 12:15:11,472][lightning][INFO] - reference : джой последнее воскресенье мая в этом году какое число
[2022-11-01 12:15:11,472][lightning][INFO] - prediction: джой послринимосписенимнабетомгатококочесго
[2022-11-01 12:15:13,279][lightning][INFO] - reference : салют опера гарнье в честь кого назвали
[2022-11-01 12:15:13,279][lightning][INFO] - prediction: салют окерармдечачкомоназвале
[2022-11-01 12:15:14,793][lightning][INFO] - reference : салют что произошло тринадцатого сентября
[2022-11-01 12:15:14,793][lightning][INFO] - prediction: салючу прозашутри насочинтибея
[2022-11-01 12:15:16,628][lightning][INFO] - reference : джой какие виды девушки джеймса бонда ты знаешь
[2022-11-01 12:15:16,628][lightning][INFO] - prediction: джой какиевибы деуститеесотонб тыризнаеш
[2022-11-01 12:15:18,272][lightning][INFO] - reference : сбер р я не знаю
[2022-11-01 12:15:18,272][lightning][INFO] - prediction: сбер кены ззна
[2022-11-01 12:15:20,450][lightning][INFO] - reference : сбер пуш уведомления включен вкл
[2022-11-01 12:15:20,450][lightning][INFO] - prediction: сбер кш уеголене ключе коы
[2022-11-01 12:15:22,112][lightning][INFO] - reference : сбер кто родители у роберта дауни младшего
[2022-11-01 12:15:22,112][lightning][INFO] - prediction: сбер орниснодтданош
[2022-11-01 12:15:23,718][lightning][INFO] - reference : афина у меня как всегда дела идут хорошо
[2022-11-01 12:15:23,719][lightning][INFO] - prediction: афина умня каседади варюваче
[2022-11-01 12:15:25,122][lightning][INFO] - reference : три процента от двадцати тысяч
[2022-11-01 12:15:25,122][lightning][INFO] - prediction: ки посалюта окюцетипесе
[2022-11-01 12:15:27,173][lightning][INFO] - reference : сбер миссия невыполнима второй фильм
[2022-11-01 12:15:27,173][lightning][INFO] - prediction: сбер лессени пубавимут парофи
[2022-11-01 12:15:28,823][lightning][INFO] - reference : афина девятого мая тысяча девятьсот сорок пятый это какой день недели
[2022-11-01 12:15:28,823][lightning][INFO] - prediction: афинена девотомаатыедсесро паа пэто какв дыьвыдми
[2022-11-01 12:15:30,699][lightning][INFO] - reference : джой водопровод и переведи три тысячи рублей
[2022-11-01 12:15:30,699][lightning][INFO] - prediction: иджой модапрале итиревидиториетиссчеролее
[2022-11-01 12:15:32,404][lightning][INFO] - reference : афина что делать если номер числящийся как логин утерян
[2022-11-01 12:15:32,405][lightning][INFO] - prediction: афина вкодататимаворчисчитерок бодемоти
[2022-11-01 12:15:34,210][lightning][INFO] - reference : салют заплатить абонплату телефон дочери
[2022-11-01 12:15:34,210][lightning][INFO] - prediction: салют запатитапотату терефоддочирь
[2022-11-01 12:15:35,915][lightning][INFO] - reference : сбер ты что смеешься надо мной
[2022-11-01 12:15:35,916][lightning][INFO] - prediction: сбер тошто смеясел дано
[2022-11-01 12:15:37,505][lightning][INFO] - reference : салют столик в кафе забронировать
[2022-11-01 12:15:37,505][lightning][INFO] - prediction: салют тол кафзбраниревосеть
[2022-11-01 12:15:38,980][lightning][INFO] - reference : джой что такое герой российской федерации
[2022-11-01 12:15:38,980][lightning][INFO] - prediction: джой то како неродрасис берац
[2022-11-01 12:15:40,703][lightning][INFO] - reference : сбер переведи деньги с моего счета коллеге
[2022-11-01 12:15:40,704][lightning][INFO] - prediction: дор педе чариснош та каледи
[2022-11-01 12:15:42,317][lightning][INFO] - reference : джой высота карл маркс штадт
[2022-11-01 12:15:42,318][lightning][INFO] - prediction: джой исоттаркариваш тарт
[2022-11-01 12:15:44,136][lightning][INFO] - reference : салют здравствуйте могут ли дать кредит на тридцать тысяч студенту
[2022-11-01 12:15:44,137][lightning][INFO] - prediction: салют здравствуте мунукледяскреде напреце песистунеяту
[2022-11-01 12:15:45,719][lightning][INFO] - reference : афина какие двадцать седьмое января ты знаешь
[2022-11-01 12:15:45,719][lightning][INFO] - prediction:  и офинкапизвацимоинваеты знаешь
[2022-11-01 12:15:47,291][lightning][INFO] - reference : салют сколько российских рублей я получу за тысячу белорусских рублей
[2022-11-01 12:15:47,292][lightning][INFO] - prediction: салют сколькроситиубеня очизакызичидларустефупе
[2022-11-01 12:15:48,776][lightning][INFO] - reference : афина укажи реквизиты карты для платежа
[2022-11-01 12:15:48,776][lightning][INFO] - prediction: афина покожиреезетикаркотботижа
[2022-11-01 12:15:50,853][lightning][INFO] - reference : сбер как расплатиться бонумами спасибо в магазине
[2022-11-01 12:15:50,853][lightning][INFO] - prediction: сбер как расплотисян бонунманми спасибумнугазине
[2022-11-01 12:15:52,517][lightning][INFO] - reference : салют какая самая густонаселенная страна
[2022-11-01 12:15:52,517][lightning][INFO] - prediction: салют какая сана мут насерена страна
[2022-11-01 12:15:54,046][lightning][INFO] - reference : салют скажи какое сегодня число
[2022-11-01 12:15:54,046][lightning][INFO] - prediction: салют скажит кушомчго
[2022-11-01 12:15:55,635][lightning][INFO] - reference : джой чем занимается в сбербанке олег владимирович
[2022-11-01 12:15:55,635][lightning][INFO] - prediction: джой чемзымаматся спеирвандееный катибевуч
[2022-11-01 12:15:57,183][lightning][INFO] - reference : афина включи духовный маяк
[2022-11-01 12:15:57,183][lightning][INFO] - prediction: афина включи букожни вое
[2022-11-01 12:15:58,928][lightning][INFO] - reference : сбер перевести деньги мама
[2022-11-01 12:15:58,928][lightning][INFO] - prediction: сбер перевистидене мана
[2022-11-01 12:16:00,562][lightning][INFO] - reference : сбер видеовызов сейчас же должен быть закончен
[2022-11-01 12:16:00,562][lightning][INFO] - prediction: сбер пидевозасечаши пожн бызаоче
[2022-11-01 12:16:02,328][lightning][INFO] - reference : сбер долгота шлиссельбург
[2022-11-01 12:16:02,328][lightning][INFO] - prediction: сбер тонкатаелесели корк
[2022-11-01 12:16:04,143][lightning][INFO] - reference : салют подскажите номер телефона горячей линии банка
[2022-11-01 12:16:04,143][lightning][INFO] - prediction: салют посказите бамустелефоггорачилени банк
[2022-11-01 12:16:05,717][lightning][INFO] - reference : афина мне нужно сделать чтобы оформить кредит в вашем банке
[2022-11-01 12:16:05,717][lightning][INFO] - prediction: афина мненужнасдечтовоолиттедит оженбанкь
[2022-11-01 12:16:07,380][lightning][INFO] - reference : сбер а чистопольская пять работает в субботу
[2022-11-01 12:16:07,380][lightning][INFO] - prediction: сбер ачисотоскобятрагоды сябота
[2022-11-01 12:16:08,978][lightning][INFO] - reference : афина открой канал телевидения еда
[2022-11-01 12:16:08,979][lightning][INFO] - prediction: афина окроколатевевемнядеда
[2022-11-01 12:16:10,887][lightning][INFO] - reference : афина фильм шпион был снят по книге бориса акунина
[2022-11-01 12:16:10,887][lightning][INFO] - prediction: афинафимшкт посне поклиги орисоу
[2022-11-01 12:16:12,419][lightning][INFO] - reference : афина умножь четыре на шесть
[2022-11-01 12:16:12,419][lightning][INFO] - prediction: афина можчте ашесть
[2022-11-01 12:16:14,338][lightning][INFO] - reference : афина банкомат сбербанка на улице ленина где находится
[2022-11-01 12:16:14,338][lightning][INFO] - prediction: афина банкама сбербалко навуисеенин гденакодисе
[2022-11-01 12:16:16,137][lightning][INFO] - reference : сбер а где там ева ева давай ее сюда
[2022-11-01 12:16:16,137][lightning][INFO] - prediction: сбер погде томмд вофия водалаиесета
[2022-11-01 12:16:18,252][lightning][INFO] - reference : сбер фильм один плюс один смотреть онлайн
[2022-11-01 12:16:18,252][lightning][INFO] - prediction: сбер фи паде прусади смотресегол
[2022-11-01 12:16:19,829][lightning][INFO] - reference : афина сколько денег сейчас на карте мир
[2022-11-01 12:16:19,829][lightning][INFO] - prediction: афина сколько деневесчесно картени
[2022-11-01 12:16:21,662][lightning][INFO] - reference : салют какая температура и влажность в астрахани
[2022-11-01 12:16:21,662][lightning][INFO] - prediction: салют какая дебробови манетвласткале
[2022-11-01 12:16:23,327][lightning][INFO] - reference : джой хочу посмотреть фильм остров проклятых
[2022-11-01 12:16:23,327][lightning][INFO] - prediction: джой кчу поснотратькилепострвпропетх
[2022-11-01 12:16:25,087][lightning][INFO] - reference : афина сколько будет девять в третьей степени
[2022-11-01 12:16:25,087][lightning][INFO] - prediction: афина скольк будедееть третстиини
[2022-11-01 12:16:26,593][lightning][INFO] - reference : салют дату рождения сбербанка расскажи
[2022-11-01 12:16:26,593][lightning][INFO] - prediction: салют датораждени сбербанкарскажи
[2022-11-01 12:16:28,636][lightning][INFO] - reference : салют какой валютой расплачиваются в башкортостане
[2022-11-01 12:16:28,637][lightning][INFO] - prediction: салют какой валюта раснлачивается бошкосто стани
[2022-11-01 12:16:30,265][lightning][INFO] - reference : афина мне нужно записаться на наращивание ресниц
[2022-11-01 12:16:30,265][lightning][INFO] - prediction: афина м мнуз посаснмунарашь мересни
[2022-11-01 12:16:31,746][lightning][INFO] - reference : салют на каком языке написана мурзилка
[2022-11-01 12:16:31,746][lightning][INFO] - prediction: салют о капомозатяраписномолику
[2022-11-01 12:16:33,708][lightning][INFO] - reference : до программы ты знаешь
[2022-11-01 12:16:33,709][lightning][INFO] - prediction: докпрапранн ты знаешь
[2022-11-01 12:16:35,288][lightning][INFO] - reference : салют отзывы о барбершопах
[2022-11-01 12:16:35,288][lightning][INFO] - prediction: салют доыва орбишоко
[2022-11-01 12:16:37,045][lightning][INFO] - reference : афина у вас там работы для меня не найдется
[2022-11-01 12:16:37,045][lightning][INFO] - prediction: афина мостомромодглямнеинавясно
[2022-11-01 12:16:38,941][lightning][INFO] - reference : афина выполни перевод в размере ста рублей папе
[2022-11-01 12:16:38,941][lightning][INFO] - prediction: афина во пони переот размирестаробли парпи
[2022-11-01 12:16:40,442][lightning][INFO] - reference : джой сколько денег осталось на карте акбарс банка
[2022-11-01 12:16:40,442][lightning][INFO] - prediction: джой солько деникосталсна карте орбарсбанка
[2022-11-01 12:16:42,444][lightning][INFO] - reference : афина прошлый трек
[2022-11-01 12:16:42,444][lightning][INFO] - prediction: афина прошный трак
[2022-11-01 12:16:44,360][lightning][INFO] - reference : джой каким днем недели было девятнадцатое января две тысячи семнадцатого года
[2022-11-01 12:16:44,360][lightning][INFO] - prediction: джой кракинбянидене болоденеднаст валеде клющисенацтоманы
[2022-11-01 12:16:46,012][lightning][INFO] - reference : салют найди фильм помни меня
[2022-11-01 12:16:46,013][lightning][INFO] - prediction: салют найди пильм от порнеменя
[2022-11-01 12:16:48,287][lightning][INFO] - reference : сбер три дня назад мне перечислили деньги на карту и до сих пор нет
[2022-11-01 12:16:48,287][lightning][INFO] - prediction: сбер тремяназати пличесе ледениакатоедыси порнет
[2022-11-01 12:16:50,058][lightning][INFO] - reference : сбер мне нужно на коррекцию бровей запиши
[2022-11-01 12:16:50,058][lightning][INFO] - prediction: сбер ме мужно ноторетцябрале затич
[2022-11-01 12:16:51,989][lightning][INFO] - reference : афина когда родился элтон джон
[2022-11-01 12:16:51,990][lightning][INFO] - prediction: афина когдараеса атолдж
[2022-11-01 12:16:53,381][lightning][INFO] - reference : афина как оплатить покупку бонусами спасибо
[2022-11-01 12:16:53,381][lightning][INFO] - prediction: афина когоплочить поотовнусемкасин
[2022-11-01 12:16:54,902][lightning][INFO] - reference : сбер песни вразброс
[2022-11-01 12:16:54,902][lightning][INFO] - prediction: сбер пестни расдрас
[2022-11-01 12:16:56,631][lightning][INFO] - reference : афина найти найди пожалуйста семидесятого
[2022-11-01 12:16:56,631][lightning][INFO] - prediction: афина найти найди пажауйста семиисатава
[2022-11-01 12:16:58,240][lightning][INFO] - reference : афина что такое компьютерная программа
[2022-11-01 12:16:58,240][lightning][INFO] - prediction: афина что такое комплитерна програма
[2022-11-01 12:16:59,730][lightning][INFO] - reference : джой найди самый близкий ко мне банкомат
[2022-11-01 12:16:59,730][lightning][INFO] - prediction: джой нюди саолбесниканбанкомаз
[2022-11-01 12:17:01,755][lightning][INFO] - reference : джой какие деньги на сейшелах
[2022-11-01 12:17:01,756][lightning][INFO] - prediction: джой какие венни насешае
[2022-11-01 12:17:03,346][lightning][INFO] - reference : сбер тарифы за обслуживание по карте покажи
[2022-11-01 12:17:03,346][lightning][INFO] - prediction: сбер арифузасжины покарт покаж
[2022-11-01 12:17:05,036][lightning][INFO] - reference : салют включи любомира катарова
[2022-11-01 12:17:05,036][lightning][INFO] - prediction: салют сключи ть бонере котару
[2022-11-01 12:17:07,127][lightning][INFO] - reference : джой как находят работу редакторы без опыта
[2022-11-01 12:17:07,127][lightning][INFO] - prediction: джой как наодьпробот в риат препизотота
[2022-11-01 12:17:08,881][lightning][INFO] - reference : сбер до какого времени работаете
[2022-11-01 12:17:08,881][lightning][INFO] - prediction: сбер т како вриемне работвиц
[2022-11-01 12:17:10,631][lightning][INFO] - reference : джой сколько это будет стоить
[2022-11-01 12:17:10,631][lightning][INFO] - prediction: джой сока тамочстоис
[2022-11-01 12:17:12,234][lightning][INFO] - reference : сбер включи лаи
[2022-11-01 12:17:12,234][lightning][INFO] - prediction: сбер вкючииргла
[2022-11-01 12:17:13,825][lightning][INFO] - reference : салют ривердейл четвертый сезон
[2022-11-01 12:17:13,825][lightning][INFO] - prediction: салют риерод чекнолтисизо
[2022-11-01 12:17:15,516][lightning][INFO] - reference : сбер включи верд дидор
[2022-11-01 12:17:15,516][lightning][INFO] - prediction: сбер включи вед дибер
[2022-11-01 12:17:17,139][lightning][INFO] - reference : салют собственность восточная республика уругвай
[2022-11-01 12:17:17,139][lightning][INFO] - prediction: салют совтвоностосточнорестувека оргвай
[2022-11-01 12:17:18,792][lightning][INFO] - reference : афина карта сараева
