[2022-11-01 11:53:59,488][lightning][INFO] - successful load initial weights
[2022-11-01 11:54:37,868][lightning][INFO] - reference : сбер что за регион оплаты
[2022-11-01 11:54:37,868][lightning][INFO] - prediction: сбер созиребилнакде
[2022-11-01 11:54:39,559][lightning][INFO] - reference : салют что такое острова кука
[2022-11-01 11:54:39,559][lightning][INFO] - prediction: салют етакасталаоба
[2022-11-01 11:54:41,498][lightning][INFO] - reference : джой фильм про шварценеггера терминатор
[2022-11-01 11:54:41,498][lightning][INFO] - prediction: джой ен освоцнадеретернынадр
[2022-11-01 11:54:43,161][lightning][INFO] - reference : джой могу поменять офис получения карты
[2022-11-01 11:54:43,161][lightning][INFO] - prediction: джой наутоменятпофис коушиникарт
[2022-11-01 11:54:45,117][lightning][INFO] - reference : джой давно пора
[2022-11-01 11:54:45,117][lightning][INFO] - prediction: джой наловра
[2022-11-01 11:54:46,726][lightning][INFO] - reference : афина для чего нужна финансовая аналитика
[2022-11-01 11:54:46,726][lightning][INFO] - prediction: афина ичеловинатна снанант
[2022-11-01 11:54:48,134][lightning][INFO] - reference : джой пропали карты
[2022-11-01 11:54:48,134][lightning][INFO] - prediction: джой робае парта
[2022-11-01 11:54:49,793][lightning][INFO] - reference : джой вруби мое музло
[2022-11-01 11:54:49,794][lightning][INFO] - prediction: джой убималибусу
[2022-11-01 11:54:51,476][lightning][INFO] - reference : сбер когда начался сербский договор
[2022-11-01 11:54:51,476][lightning][INFO] - prediction: сбер карданачуса ссерескеибонаво
[2022-11-01 11:54:53,034][lightning][INFO] - reference : салют здравствуйте есть ли деньги у меня на счете
[2022-11-01 11:54:53,034][lightning][INFO] - prediction: салют сдрат еснетитумтношет
[2022-11-01 11:54:54,462][lightning][INFO] - reference : салют как часто можно выходить на ули
[2022-11-01 11:54:54,462][lightning][INFO] - prediction: салют ачастиможан задидналне
[2022-11-01 11:54:55,934][lightning][INFO] - reference : сбер что тебе известно
[2022-11-01 11:54:55,934][lightning][INFO] - prediction: сбер что тебезсна
[2022-11-01 11:54:57,339][lightning][INFO] - reference : салют перекинь ка деньги а то баланс на сотовом телефоне кончился
[2022-11-01 11:54:57,339][lightning][INFO] - prediction: салют преи кодение хатабаласасапатафни котоса
[2022-11-01 11:54:58,780][lightning][INFO] - reference : афина оплата связи второй номер
[2022-11-01 11:54:58,781][lightning][INFO] - prediction: афина даосрезистародона
[2022-11-01 11:55:00,377][lightning][INFO] - reference : афина какими навыками знаниями и качествами должен обладать современный мужчина чтобы быть капитальным красавчиком
[2022-11-01 11:55:00,377][lightning][INFO] - prediction: афина какими навукоминаини качтоялдожмобадасрримонемучимочто леркобитал росоч
[2022-11-01 11:55:01,915][lightning][INFO] - reference : сбер что будет если меня поймают с наркотиками а я скажу что нашел их и хочу сдать
[2022-11-01 11:55:01,916][lightning][INFO] - prediction: сбрчтоубитессимно омасаоскомалескожет ноошочисдати
[2022-11-01 11:55:03,421][lightning][INFO] - reference : салют перевыпустите карту московского региона
[2022-11-01 11:55:03,421][lightning][INFO] - prediction: салют перевубостикатонаскоскоредевада
[2022-11-01 11:55:04,915][lightning][INFO] - reference : афина как учился базаров александр
[2022-11-01 11:55:04,916][lightning][INFO] - prediction: афина какучисапазаркарисака
[2022-11-01 11:55:06,543][lightning][INFO] - reference : сбер баланс на карте сорок восемь двадцать пять последние четыре цифры
[2022-11-01 11:55:06,544][lightning][INFO] - prediction: сбер воаласмакартисоротосидацяе посниниенелецета
[2022-11-01 11:55:07,967][lightning][INFO] - reference : афида последний перевод на пятьсот рублей можно узнать данные карты
[2022-11-01 11:55:07,967][lightning][INFO] - prediction: афина остинидрвоты тицакробле мознозна даны карта
[2022-11-01 11:55:09,454][lightning][INFO] - reference : афина не хочу разговаривать в тишине фильм смотрю
[2022-11-01 11:55:09,454][lightning][INFO] - prediction: афина ныхочрознаворюттечену ескотр
[2022-11-01 11:55:10,981][lightning][INFO] - reference : джой перевести тысячу рублей другу
[2022-11-01 11:55:10,981][lightning][INFO] - prediction: джой керевии тичербредерубо
[2022-11-01 11:55:12,566][lightning][INFO] - reference : салют будильник на пятнадцать пятнадцать в среду
[2022-11-01 11:55:12,567][lightning][INFO] - prediction: салют божине пепекнасет пенасат срени
[2022-11-01 11:55:13,959][lightning][INFO] - reference : кто продюсер андалузский пес
[2022-11-01 11:55:13,960][lightning][INFO] - prediction: оракисер олдалуски пес
[2022-11-01 11:55:15,698][lightning][INFO] - reference : салют какие иерусалимский синдром ты знаешь
[2022-11-01 11:55:15,699][lightning][INFO] - prediction: салют каойки ерслинтисимбро тызмаешь
[2022-11-01 11:55:17,393][lightning][INFO] - reference : афина подожди с музыкой
[2022-11-01 11:55:17,393][lightning][INFO] - prediction: афина пдажнисвакаака
[2022-11-01 11:55:19,187][lightning][INFO] - reference : сбер перемотай на пятнадцать минут назад я не успел приготовить кофе
[2022-11-01 11:55:19,187][lightning][INFO] - prediction: сбер переватан пинасни назакремиспкрбедаиор
[2022-11-01 11:55:20,896][lightning][INFO] - reference : сбер сколько денег на моей кредитной карте
[2022-11-01 11:55:20,896][lightning][INFO] - prediction: сбер спорекодени кна пердии карте
[2022-11-01 11:55:22,459][lightning][INFO] - reference : джой ты в настоящее время влюблена в кого нибудь
[2022-11-01 11:55:22,459][lightning][INFO] - prediction: сдалой крнескаши лмоледренавковонити
[2022-11-01 11:55:24,217][lightning][INFO] - reference : афина номер телефона банка
[2022-11-01 11:55:24,217][lightning][INFO] - prediction: афина ннетелефона банко
[2022-11-01 11:55:25,863][lightning][INFO] - reference : сбер по какому курсу можно обменять тысячу долларов на рубли
[2022-11-01 11:55:25,863][lightning][INFO] - prediction: сбер пакакона куссовожнанинеспысячидулрахнрубли
[2022-11-01 11:55:27,307][lightning][INFO] - reference : сбер сколько будет корень из сорока
[2022-11-01 11:55:27,307][lightning][INFO] - prediction: сбер скокоголекгорипитраа
[2022-11-01 11:55:28,778][lightning][INFO] - reference : сбер просьба добавить яркость освещения
[2022-11-01 11:55:28,779][lightning][INFO] - prediction: сбер росдеравалезяста свешенить
[2022-11-01 11:55:30,340][lightning][INFO] - reference : афина озвучь баланс карты сбербанк
[2022-11-01 11:55:30,341][lightning][INFO] - prediction: афина пасвужь голанскаркусберганк
[2022-11-01 11:55:31,920][lightning][INFO] - reference : салют как заработать в интернете студенту быстро и без обмана
[2022-11-01 11:55:31,920][lightning][INFO] - prediction: салют карзаралдутоенотрнаетескеделт тстролипизормано
[2022-11-01 11:55:33,366][lightning][INFO] - reference : джой есть ли у бурика вредные привычки
[2022-11-01 11:55:33,367][lightning][INFO] - prediction: джой деске орика брено тренички
[2022-11-01 11:55:35,066][lightning][INFO] - reference : джой включи томаса
[2022-11-01 11:55:35,066][lightning][INFO] - prediction: джой юфи повус
[2022-11-01 11:55:36,718][lightning][INFO] - reference : афина покажи мне таймер на телефоне
[2022-11-01 11:55:36,719][lightning][INFO] - prediction: афина покрожине танамдеесона
[2022-11-01 11:55:38,349][lightning][INFO] - reference : сбер какая валюта используется в дагестане
[2022-11-01 11:55:38,349][lightning][INFO] - prediction: сбер какая ваесодесяддиста
[2022-11-01 11:55:40,051][lightning][INFO] - reference : салют здравствуйте когда я смогу прийти за своей картой
[2022-11-01 11:55:40,051][lightning][INFO] - prediction: салют здастче кокдасмобобете стае карте
[2022-11-01 11:55:41,842][lightning][INFO] - reference : можно обойти как то этот запрет
[2022-11-01 11:55:41,842][lightning][INFO] - prediction: онабати кактоттаплим
[2022-11-01 11:55:43,429][lightning][INFO] - reference : сбер алиса включи бамблби
[2022-11-01 11:55:43,430][lightning][INFO] - prediction: сбер алиалиса ключи ба
[2022-11-01 11:55:44,896][lightning][INFO] - reference : салют какой курс валюты сейчас в тинькофф
[2022-11-01 11:55:44,896][lightning][INFO] - prediction: салют какугусолтисячестиковк
[2022-11-01 11:55:46,364][lightning][INFO] - reference : джой как положить деньги на мой телефон
[2022-11-01 11:55:46,364][lightning][INFO] - prediction: джой как влажить теденавотеветон
[2022-11-01 11:55:47,970][lightning][INFO] - reference : сбер когда возник солидарность
[2022-11-01 11:55:47,970][lightning][INFO] - prediction:  подаосни сда
[2022-11-01 11:55:49,311][lightning][INFO] - reference : афина какое преступление совершали сговорившись предприятия и должностные лица
[2022-11-01 11:55:49,311][lightning][INFO] - prediction: афиа какой пистопони злешалитбоволичисто бинятиосногиц
[2022-11-01 11:55:50,868][lightning][INFO] - reference : салют какие мартини драй ты знаешь
[2022-11-01 11:55:50,869][lightning][INFO] - prediction: салют какимаш сими дедераитзнаеш
[2022-11-01 11:55:52,817][lightning][INFO] - reference : салют я очень хочу послушать артика и асти грустный дэнс
[2022-11-01 11:55:52,818][lightning][INFO] - prediction: салют яложитиня хачу посучитарте коастетдбрусодс
[2022-11-01 11:55:54,304][lightning][INFO] - reference : афина перемотай на пятнадцать секунд вперед
[2022-11-01 11:55:54,305][lightning][INFO] - prediction: сеавте макананатсеотлят
[2022-11-01 11:55:55,891][lightning][INFO] - reference : афина включи кукеру
[2022-11-01 11:55:55,892][lightning][INFO] - prediction: афинавключи куктеро
[2022-11-01 11:55:57,587][lightning][INFO] - reference : джой сегодня пасмурно надо брать с собой зонт
[2022-11-01 11:55:57,588][lightning][INFO] - prediction: джой сеони басни надиватсявузо
[2022-11-01 11:55:59,269][lightning][INFO] - reference : джой сколько точное время сейчас
[2022-11-01 11:55:59,270][lightning][INFO] - prediction: джой колькапочнобемсячас
[2022-11-01 11:56:00,948][lightning][INFO] - reference : сбер чем платят у испанцев
[2022-11-01 11:56:00,948][lightning][INFO] - prediction: сбер чем блалетуспаца
[2022-11-01 11:56:02,717][lightning][INFO] - reference : афина чего боится чупина
[2022-11-01 11:56:02,717][lightning][INFO] - prediction: афина чего маисячепина
[2022-11-01 11:56:04,434][lightning][INFO] - reference : сбер переведи максиму с сообщением долг
[2022-11-01 11:56:04,434][lightning][INFO] - prediction: сбер переведимасимоссащинидокр
[2022-11-01 11:56:06,260][lightning][INFO] - reference : джой что такое израиль
[2022-11-01 11:56:06,260][lightning][INFO] - prediction: джой чтоготако ди зраеь
[2022-11-01 11:56:08,215][lightning][INFO] - reference : сбер объясните как оплатить сотовую связь другого человека
[2022-11-01 11:56:08,216][lightning][INFO] - prediction: сбер обеснетика капатичетмжвед гонужеллек
[2022-11-01 11:56:09,699][lightning][INFO] - reference : как понять что у тебя депрессия
[2022-11-01 11:56:09,699][lightning][INFO] - prediction: как понячтотебядирасси
[2022-11-01 11:56:11,442][lightning][INFO] - reference : сбер валюта южной кореи
[2022-11-01 11:56:11,442][lightning][INFO] - prediction: сбер палутоиньны кореии
[2022-11-01 11:56:13,046][lightning][INFO] - reference : салют какой валютой расплачиваются на ямайке
[2022-11-01 11:56:13,046][lightning][INFO] - prediction: салют какомвонютораслачиныснаневваги
[2022-11-01 11:56:14,853][lightning][INFO] - reference : джой последнее воскресенье мая в этом году какое число
[2022-11-01 11:56:14,853][lightning][INFO] - prediction: джой посринимасписенимаватомбадукокочасво
[2022-11-01 11:56:16,496][lightning][INFO] - reference : салют опера гарнье в честь кого назвали
[2022-11-01 11:56:16,496][lightning][INFO] - prediction: салют утерогармдечскаоназване
[2022-11-01 11:56:18,202][lightning][INFO] - reference : салют что произошло тринадцатого сентября
[2022-11-01 11:56:18,202][lightning][INFO] - prediction: салют что прозашотфи насточнкебя
[2022-11-01 11:56:19,714][lightning][INFO] - reference : джой какие виды девушки джеймса бонда ты знаешь
[2022-11-01 11:56:19,715][lightning][INFO] - prediction: джой какие видыру девуски теевесо пронбы ты знаешь
[2022-11-01 11:56:21,392][lightning][INFO] - reference : сбер р я не знаю
[2022-11-01 11:56:21,392][lightning][INFO] - prediction: сбер кряпени зна
[2022-11-01 11:56:23,516][lightning][INFO] - reference : сбер пуш уведомления включен вкл
[2022-11-01 11:56:23,516][lightning][INFO] - prediction: сбер т уледоблени с ключе ткоры
[2022-11-01 11:56:25,078][lightning][INFO] - reference : сбер кто родители у роберта дауни младшего
[2022-11-01 11:56:25,078][lightning][INFO] - prediction: сбер кторанисилердтодалоне мачего
[2022-11-01 11:56:26,645][lightning][INFO] - reference : афина у меня как всегда дела идут хорошо
[2022-11-01 11:56:26,645][lightning][INFO] - prediction: афина меня каседадевадекхаа
[2022-11-01 11:56:28,047][lightning][INFO] - reference : три процента от двадцати тысяч
[2022-11-01 11:56:28,047][lightning][INFO] - prediction: ипроцена отлюцятипысеч
[2022-11-01 11:56:29,911][lightning][INFO] - reference : сбер миссия невыполнима второй фильм
[2022-11-01 11:56:29,911][lightning][INFO] - prediction: сбер несени ко баи модторофни
[2022-11-01 11:56:31,523][lightning][INFO] - reference : афина девятого мая тысяча девятьсот сорок пятый это какой день недели
[2022-11-01 11:56:31,523][lightning][INFO] - prediction: афина  деватоуваетещедецесор язы ты какой делны диьни
[2022-11-01 11:56:33,303][lightning][INFO] - reference : джой водопровод и переведи три тысячи рублей
[2022-11-01 11:56:33,303][lightning][INFO] - prediction: джой водокпралод и дереведи третыся черублее
[2022-11-01 11:56:35,019][lightning][INFO] - reference : афина что делать если номер числящийся как логин утерян
[2022-11-01 11:56:35,019][lightning][INFO] - prediction: афина скоделтитиманарчисчисеракбодимоти
[2022-11-01 11:56:36,700][lightning][INFO] - reference : салют заплатить абонплату телефон дочери
[2022-11-01 11:56:36,700][lightning][INFO] - prediction: салют заплати обо тлту терефод бочери
[2022-11-01 11:56:38,390][lightning][INFO] - reference : сбер ты что смеешься надо мной
[2022-11-01 11:56:38,390][lightning][INFO] - prediction: сбер точто смесяано
[2022-11-01 11:56:39,892][lightning][INFO] - reference : салют столик в кафе забронировать
[2022-11-01 11:56:39,892][lightning][INFO] - prediction: салют столиквкафе заброниревоть
[2022-11-01 11:56:41,363][lightning][INFO] - reference : джой что такое герой российской федерации
[2022-11-01 11:56:41,363][lightning][INFO] - prediction: джой со како нерорасисн пераце
[2022-11-01 11:56:43,049][lightning][INFO] - reference : сбер переведи деньги с моего счета коллеге
[2022-11-01 11:56:43,050][lightning][INFO] - prediction: сд пведиселисеночето коени
[2022-11-01 11:56:44,668][lightning][INFO] - reference : джой высота карл маркс штадт
[2022-11-01 11:56:44,668][lightning][INFO] - prediction: джой исотакаро ваше тат
[2022-11-01 11:56:46,320][lightning][INFO] - reference : салют здравствуйте могут ли дать кредит на тридцать тысяч студенту
[2022-11-01 11:56:46,321][lightning][INFO] - prediction: салют здравствуйте монуклюдятькредин натриси писичтуденто
[2022-11-01 11:56:47,998][lightning][INFO] - reference : афина какие двадцать седьмое января ты знаешь
[2022-11-01 11:56:47,998][lightning][INFO] - prediction: иафина капидваси моинваеты знаешь
[2022-11-01 11:56:49,531][lightning][INFO] - reference : салют сколько российских рублей я получу за тысячу белорусских рублей
[2022-11-01 11:56:49,531][lightning][INFO] - prediction: салют сполькрасисти рублееияуче закызяче бларусти хуей
[2022-11-01 11:56:51,013][lightning][INFO] - reference : афина укажи реквизиты карты для платежа
[2022-11-01 11:56:51,013][lightning][INFO] - prediction: афинапокожиле кезитикарку декутижа
[2022-11-01 11:56:53,133][lightning][INFO] - reference : сбер как расплатиться бонумами спасибо в магазине
[2022-11-01 11:56:53,134][lightning][INFO] - prediction: сбер как расплатится бонумами спасибон козини
[2022-11-01 11:56:54,791][lightning][INFO] - reference : салют какая самая густонаселенная страна
[2022-11-01 11:56:54,791][lightning][INFO] - prediction: салют какая сана ужт насерона страна
[2022-11-01 11:56:56,338][lightning][INFO] - reference : салют скажи какое сегодня число
[2022-11-01 11:56:56,338][lightning][INFO] - prediction: салют скажик лушнаон чго
[2022-11-01 11:56:57,844][lightning][INFO] - reference : джой чем занимается в сбербанке олег владимирович
[2022-11-01 11:56:57,844][lightning][INFO] - prediction: джой чемзананается сберпанкныквати влевичь
[2022-11-01 11:56:59,423][lightning][INFO] - reference : афина включи духовный маяк
[2022-11-01 11:56:59,424][lightning][INFO] - prediction: афина включи дуфожни мое
[2022-11-01 11:57:01,064][lightning][INFO] - reference : сбер перевести деньги мама
[2022-11-01 11:57:01,065][lightning][INFO] - prediction: сбер перевесди деньги мана
[2022-11-01 11:57:02,647][lightning][INFO] - reference : сбер видеовызов сейчас же должен быть закончен
[2022-11-01 11:57:02,647][lightning][INFO] - prediction: сбер педивызассичашу доженбызапоче
[2022-11-01 11:57:04,386][lightning][INFO] - reference : сбер долгота шлиссельбург
[2022-11-01 11:57:04,386][lightning][INFO] - prediction: сбер толката селесеекорк
[2022-11-01 11:57:06,067][lightning][INFO] - reference : салют подскажите номер телефона горячей линии банка
[2022-11-01 11:57:06,067][lightning][INFO] - prediction: салют одскажите мамстелефмо гореслиний банка
[2022-11-01 11:57:07,569][lightning][INFO] - reference : афина мне нужно сделать чтобы оформить кредит в вашем банке
[2022-11-01 11:57:07,570][lightning][INFO] - prediction: афина не мужна сделачто бофоместдит вошем бан
[2022-11-01 11:57:09,157][lightning][INFO] - reference : сбер а чистопольская пять работает в субботу
[2022-11-01 11:57:09,157][lightning][INFO] - prediction: сбер ачистопырскобязрабутысубото
[2022-11-01 11:57:10,714][lightning][INFO] - reference : афина открой канал телевидения еда
[2022-11-01 11:57:10,714][lightning][INFO] - prediction: афина откроконателевегнендида
[2022-11-01 11:57:12,498][lightning][INFO] - reference : афина фильм шпион был снят по книге бориса акунина
[2022-11-01 11:57:12,498][lightning][INFO] - prediction: аи фильмчти посны поиги ворисау
[2022-11-01 11:57:14,056][lightning][INFO] - reference : афина умножь четыре на шесть
[2022-11-01 11:57:14,056][lightning][INFO] - prediction: афина можчтеноршесть
[2022-11-01 11:57:15,865][lightning][INFO] - reference : афина банкомат сбербанка на улице ленина где находится
[2022-11-01 11:57:15,865][lightning][INFO] - prediction: афина анкаматсбербальконалвулиселилни на тденаходице
[2022-11-01 11:57:17,670][lightning][INFO] - reference : сбер а где там ева ева давай ее сюда
[2022-11-01 11:57:17,670][lightning][INFO] - prediction: сбер огди томмедивоия годалаиирсит
[2022-11-01 11:57:19,748][lightning][INFO] - reference : сбер фильм один плюс один смотреть онлайн
[2022-11-01 11:57:19,748][lightning][INFO] - prediction: сбер фильм адин прусади смотресеоа
[2022-11-01 11:57:21,338][lightning][INFO] - reference : афина сколько денег сейчас на карте мир
[2022-11-01 11:57:21,338][lightning][INFO] - prediction: афина сколько диневесячасна картени
