[2022-11-01 12:29:30,448][lightning][INFO] - successful load initial weights
[2022-11-01 12:30:31,448][lightning][INFO] - prediction: салют хачастможжон данигнагле
[2022-11-01 12:30:33,258][lightning][INFO] - reference : сбер что тебе известно
[2022-11-01 12:30:33,258][lightning][INFO] - prediction: сбер чотибезесна
[2022-11-01 12:30:34,898][lightning][INFO] - reference : салют перекинь ка деньги а то баланс на сотовом телефоне кончился
[2022-11-01 12:30:34,898][lightning][INFO] - prediction: салют прети подени ото боласозтодиволи кожоса
[2022-11-01 12:30:36,700][lightning][INFO] - reference : афина оплата связи второй номер
[2022-11-01 12:30:36,700][lightning][INFO] - prediction: афинаапосрези тародана
[2022-11-01 12:30:38,523][lightning][INFO] - reference : афина какими навыками знаниями и качествами должен обладать современный мужчина чтобы быть капитальным красавчиком
[2022-11-01 12:30:38,523][lightning][INFO] - prediction: афина какими налоымезнаини качтнаджноводасоримонивуимштобечтаита рач
[2022-11-01 12:30:40,228][lightning][INFO] - reference : сбер что будет если меня поймают с наркотиками а я скажу что нашел их и хочу сдать
[2022-11-01 12:30:40,229][lightning][INFO] - prediction: сбер чтодикиссемеме комасопочкмкастожечтимужеочичисдат
[2022-11-01 12:30:41,822][lightning][INFO] - reference : салют перевыпустите карту московского региона
[2022-11-01 12:30:41,822][lightning][INFO] - prediction: салютперенопости какомаспосворедивадор
[2022-11-01 12:30:43,601][lightning][INFO] - reference : афина как учился базаров александр
[2022-11-01 12:30:43,601][lightning][INFO] - prediction: афина какачса пазара кресакар
[2022-11-01 12:30:45,374][lightning][INFO] - reference : сбер баланс на карте сорок восемь двадцать пять последние четыре цифры
[2022-11-01 12:30:45,374][lightning][INFO] - prediction: сбер коласакатиерпусидате панениеритеа
[2022-11-01 12:30:46,986][lightning][INFO] - reference : афида последний перевод на пятьсот рублей можно узнать данные карты
[2022-11-01 12:30:46,987][lightning][INFO] - prediction: афида аени бротыпицатробле мозмона данни карта
[2022-11-01 12:30:48,521][lightning][INFO] - reference : афина не хочу разговаривать в тишине фильм смотрю
[2022-11-01 12:30:48,521][lightning][INFO] - prediction: фина некочро зноварестишини ид
[2022-11-01 12:30:50,168][lightning][INFO] - reference : джой перевести тысячу рублей другу
[2022-11-01 12:30:50,168][lightning][INFO] - prediction: джой керевиститичербредерого
[2022-11-01 12:30:51,752][lightning][INFO] - reference : салют будильник на пятнадцать пятнадцать в среду
[2022-11-01 12:30:51,752][lightning][INFO] - prediction: салют бужинепепублата побатт среви
[2022-11-01 12:30:53,404][lightning][INFO] - reference : кто продюсер андалузский пес
[2022-11-01 12:30:53,405][lightning][INFO] - prediction:  ратисер адаускита
[2022-11-01 12:30:55,206][lightning][INFO] - reference : салют какие иерусалимский синдром ты знаешь
[2022-11-01 12:30:55,207][lightning][INFO] - prediction: салют каки дерсалитисимдро тызнае
[2022-11-01 12:30:57,027][lightning][INFO] - reference : афина подожди с музыкой
[2022-11-01 12:30:57,028][lightning][INFO] - prediction: афина подажисмоака ка 
[2022-11-01 12:30:58,871][lightning][INFO] - reference : сбер перемотай на пятнадцать минут назад я не успел приготовить кофе
[2022-11-01 12:30:58,871][lightning][INFO] - prediction: сбер еревотана паасни нозакенискуплерахожи
[2022-11-01 12:31:00,666][lightning][INFO] - reference : сбер сколько денег на моей кредитной карте
[2022-11-01 12:31:00,666][lightning][INFO] - prediction: сбер всперьпютини пнина перети пиканти
[2022-11-01 12:31:02,271][lightning][INFO] - reference : джой ты в настоящее время влюблена в кого нибудь
[2022-11-01 12:31:02,271][lightning][INFO] - prediction: джой оескаши пене ледре навкаонуди
[2022-11-01 12:31:04,293][lightning][INFO] - reference : афина номер телефона банка
[2022-11-01 12:31:04,293][lightning][INFO] - prediction: афина молетилифона панка
[2022-11-01 12:31:06,019][lightning][INFO] - reference : сбер по какому курсу можно обменять тысячу долларов на рубли
[2022-11-01 12:31:06,019][lightning][INFO] - prediction: сбер пакаконы косовожтаненееттысичидулрвруби
[2022-11-01 12:31:07,626][lightning][INFO] - reference : сбер сколько будет корень из сорока
[2022-11-01 12:31:07,626][lightning][INFO] - prediction: сбер скотоулит голиыстрака
[2022-11-01 12:31:09,118][lightning][INFO] - reference : сбер просьба добавить яркость освещения
[2022-11-01 12:31:09,118][lightning][INFO] - prediction: сбер росдравалеерсясещенеть
[2022-11-01 12:31:10,875][lightning][INFO] - reference : афина озвучь баланс карты сбербанк
[2022-11-01 12:31:10,875][lightning][INFO] - prediction: афина посможьполанскарспаргак
[2022-11-01 12:31:12,573][lightning][INFO] - reference : салют как заработать в интернете студенту быстро и без обмана
[2022-11-01 12:31:12,573][lightning][INFO] - prediction: салют какзаратекчноторматескит тыстроипизанана
[2022-11-01 12:31:14,198][lightning][INFO] - reference : джой есть ли у бурика вредные привычки
[2022-11-01 12:31:14,198][lightning][INFO] - prediction: джой ескевурка ремо реничти
[2022-11-01 12:31:15,915][lightning][INFO] - reference : джой включи томаса
[2022-11-01 12:31:15,915][lightning][INFO] - prediction: джой пючит повос
[2022-11-01 12:31:17,797][lightning][INFO] - reference : афина покажи мне таймер на телефоне
[2022-11-01 12:31:17,797][lightning][INFO] - prediction: афина покаожимни табаротлевфото
[2022-11-01 12:31:19,496][lightning][INFO] - reference : сбер какая валюта используется в дагестане
[2022-11-01 12:31:19,496][lightning][INFO] - prediction: сбер какая важткиспдсбдисто
[2022-11-01 12:31:21,395][lightning][INFO] - reference : салют здравствуйте когда я смогу прийти за своей картой
[2022-11-01 12:31:21,396][lightning][INFO] - prediction: салют джастете какдасемаобтестае карте
[2022-11-01 12:31:23,266][lightning][INFO] - reference : можно обойти как то этот запрет
[2022-11-01 12:31:23,266][lightning][INFO] - prediction: гужнбати кактоекзати
[2022-11-01 12:31:25,019][lightning][INFO] - reference : сбер алиса включи бамблби
[2022-11-01 12:31:25,019][lightning][INFO] - prediction: сбер кализкалися крючи банти
[2022-11-01 12:31:26,575][lightning][INFO] - reference : салют какой курс валюты сейчас в тинькофф
[2022-11-01 12:31:26,575][lightning][INFO] - prediction: салют кагудусолт счестигох
[2022-11-01 12:31:28,170][lightning][INFO] - reference : джой как положить деньги на мой телефон
[2022-11-01 12:31:28,171][lightning][INFO] - prediction: джой как плочить теера ватеверан
[2022-11-01 12:31:29,810][lightning][INFO] - reference : сбер когда возник солидарность
[2022-11-01 12:31:29,811][lightning][INFO] - prediction: ер подаосн леда
[2022-11-01 12:31:31,220][lightning][INFO] - reference : афина какое преступление совершали сговорившись предприятия и должностные лица
[2022-11-01 12:31:31,220][lightning][INFO] - prediction: афина како истобонислешанизковоличискетбинятииосснеини
[2022-11-01 12:31:32,890][lightning][INFO] - reference : салют какие мартини драй ты знаешь
[2022-11-01 12:31:32,890][lightning][INFO] - prediction: салют тоди аини денрадера тезнаешш
[2022-11-01 12:31:35,047][lightning][INFO] - reference : салют я очень хочу послушать артика и асти грустный дэнс
[2022-11-01 12:31:35,047][lightning][INFO] - prediction: салют ялчисинахкочу посшутатте коластетдрсно бя
[2022-11-01 12:31:36,561][lightning][INFO] - reference : афина перемотай на пятнадцать секунд вперед
[2022-11-01 12:31:36,561][lightning][INFO] - prediction: сижавтримакана насяопря
[2022-11-01 12:31:38,379][lightning][INFO] - reference : афина включи кукеру
[2022-11-01 12:31:38,379][lightning][INFO] - prediction: афина включи кукерао
[2022-11-01 12:31:40,051][lightning][INFO] - reference : джой сегодня пасмурно надо брать с собой зонт
[2022-11-01 12:31:40,051][lightning][INFO] - prediction: джой сгони поас норыватсявызут
[2022-11-01 12:31:41,974][lightning][INFO] - reference : джой сколько точное время сейчас
[2022-11-01 12:31:41,975][lightning][INFO] - prediction: джой сколько посно пемусячас
[2022-11-01 12:31:43,718][lightning][INFO] - reference : сбер чем платят у испанцев
[2022-11-01 12:31:43,719][lightning][INFO] - prediction: сбер чебланитыыспандса
[2022-11-01 12:31:45,655][lightning][INFO] - reference : афина чего боится чупина
[2022-11-01 12:31:45,656][lightning][INFO] - prediction: афина чего балюсячеима
[2022-11-01 12:31:47,305][lightning][INFO] - reference : сбер переведи максиму с сообщением долг
[2022-11-01 12:31:47,305][lightning][INFO] - prediction: сбер вереведи максиемоссатщинемдоо
[2022-11-01 12:31:49,329][lightning][INFO] - reference : джой что такое израиль
[2022-11-01 12:31:49,330][lightning][INFO] - prediction: джойтолотакоа дизраь
[2022-11-01 12:31:51,215][lightning][INFO] - reference : сбер объясните как оплатить сотовую связь другого человека
[2022-11-01 12:31:51,215][lightning][INFO] - prediction: сбер амиснетика капаисетомусято гонучоник
[2022-11-01 12:31:52,792][lightning][INFO] - reference : как понять что у тебя депрессия
[2022-11-01 12:31:52,792][lightning][INFO] - prediction: ка пана что теватирасти
[2022-11-01 12:31:54,520][lightning][INFO] - reference : сбер валюта южной кореи
[2022-11-01 12:31:54,520][lightning][INFO] - prediction: сбер болю тыена париии
[2022-11-01 12:31:56,290][lightning][INFO] - reference : салют какой валютой расплачиваются на ямайке
[2022-11-01 12:31:56,291][lightning][INFO] - prediction: салют како вонюто вопашивосменивайги
[2022-11-01 12:31:58,097][lightning][INFO] - reference : джой последнее воскресенье мая в этом году какое число
[2022-11-01 12:31:58,098][lightning][INFO] - prediction: джой посринерусписени маготмгадупокочисво
[2022-11-01 12:31:59,874][lightning][INFO] - reference : салют опера гарнье в честь кого назвали
[2022-11-01 12:31:59,874][lightning][INFO] - prediction: салют окер гармдеччкололазване
[2022-11-01 12:32:01,453][lightning][INFO] - reference : салют что произошло тринадцатого сентября
[2022-11-01 12:32:01,453][lightning][INFO] - prediction: срччту прозажофри наточитеве
[2022-11-01 12:32:03,321][lightning][INFO] - reference : джой какие виды девушки джеймса бонда ты знаешь
[2022-11-01 12:32:03,321][lightning][INFO] - prediction: жойкакиевидуву девустителиисатонн тызнануст
[2022-11-01 12:32:05,084][lightning][INFO] - reference : сбер р я не знаю
[2022-11-01 12:32:05,084][lightning][INFO] - prediction: сбер пряпенизна
[2022-11-01 12:32:07,354][lightning][INFO] - reference : сбер пуш уведомления включен вкл
[2022-11-01 12:32:07,354][lightning][INFO] - prediction: сбер коош улегобленитключе коры
[2022-11-01 12:32:08,859][lightning][INFO] - reference : сбер кто родители у роберта дауни младшего
[2022-11-01 12:32:08,860][lightning][INFO] - prediction: сбер пурнисенрдатанач
[2022-11-01 12:32:10,635][lightning][INFO] - reference : афина у меня как всегда дела идут хорошо
[2022-11-01 12:32:10,635][lightning][INFO] - prediction: афина неякарсидадиварюкраша
[2022-11-01 12:32:12,063][lightning][INFO] - reference : три процента от двадцати тысяч
[2022-11-01 12:32:12,063][lightning][INFO] - prediction: дипроценка атлуцете песеш
[2022-11-01 12:32:14,102][lightning][INFO] - reference : сбер миссия невыполнима второй фильм
[2022-11-01 12:32:14,102][lightning][INFO] - prediction: сбер лезени побанимупорофвил
[2022-11-01 12:32:15,724][lightning][INFO] - reference : афина девятого мая тысяча девятьсот сорок пятый это какой день недели
[2022-11-01 12:32:15,724][lightning][INFO] - prediction: афина зеветоатщидессор па ото коке деый дм
[2022-11-01 12:32:17,747][lightning][INFO] - reference : джой водопровод и переведи три тысячи рублей
[2022-11-01 12:32:17,747][lightning][INFO] - prediction: джо модапре иетеревтитретысячероблеи
[2022-11-01 12:32:19,494][lightning][INFO] - reference : афина что делать если номер числящийся как логин утерян
[2022-11-01 12:32:19,494][lightning][INFO] - prediction: афиина чкадететиманечисчисракболинатим
[2022-11-01 12:32:21,379][lightning][INFO] - reference : салют заплатить абонплату телефон дочери
[2022-11-01 12:32:21,379][lightning][INFO] - prediction: салют заплатиаботадту терефотдочири
[2022-11-01 12:32:23,134][lightning][INFO] - reference : сбер ты что смеешься надо мной
[2022-11-01 12:32:23,135][lightning][INFO] - prediction: сбер точтосмесег наны
[2022-11-01 12:32:24,825][lightning][INFO] - reference : салют столик в кафе забронировать
[2022-11-01 12:32:24,826][lightning][INFO] - prediction: салют столив кафаз броние ват
[2022-11-01 12:32:26,398][lightning][INFO] - reference : джой что такое герой российской федерации
[2022-11-01 12:32:26,399][lightning][INFO] - prediction: джой что какомвероерасис пиерац
[2022-11-01 12:32:28,232][lightning][INFO] - reference : сбер переведи деньги с моего счета коллеге
[2022-11-01 12:32:28,232][lightning][INFO] - prediction: до ледит черолесно чшета калеени
[2022-11-01 12:32:29,908][lightning][INFO] - reference : джой высота карл маркс штадт
[2022-11-01 12:32:29,909][lightning][INFO] - prediction: джой исотаркр валч тат
[2022-11-01 12:32:31,843][lightning][INFO] - reference : салют здравствуйте могут ли дать кредит на тридцать тысяч студенту
[2022-11-01 12:32:31,843][lightning][INFO] - prediction: салют сдравствувуйте монукедяскреден наприце песичсятодяно
[2022-11-01 12:32:33,459][lightning][INFO] - reference : афина какие двадцать седьмое января ты знаешь
[2022-11-01 12:32:33,460][lightning][INFO] - prediction: и офинкокивадци воинвае ты знаешь
[2022-11-01 12:32:35,204][lightning][INFO] - reference : салют сколько российских рублей я получу за тысячу белорусских рублей
[2022-11-01 12:32:35,204][lightning][INFO] - prediction: салют сколькрасиста кубее че закозечидларусти фупе
[2022-11-01 12:32:36,820][lightning][INFO] - reference : афина укажи реквизиты карты для платежа
[2022-11-01 12:32:36,820][lightning][INFO] - prediction: афина окожиревезити картуте ботежа
[2022-11-01 12:32:38,957][lightning][INFO] - reference : сбер как расплатиться бонумами спасибо в магазине
[2022-11-01 12:32:38,957][lightning][INFO] - prediction: сбер как расплатитсянбнеманми спасибонвазине
[2022-11-01 12:32:40,700][lightning][INFO] - reference : салют какая самая густонаселенная страна
[2022-11-01 12:32:40,701][lightning][INFO] - prediction: салют какая сланая мут насерная страна
[2022-11-01 12:32:42,438][lightning][INFO] - reference : салют скажи какое сегодня число
[2022-11-01 12:32:42,438][lightning][INFO] - prediction: салют скашик куш чго
[2022-11-01 12:32:44,005][lightning][INFO] - reference : джой чем занимается в сбербанке олег владимирович
[2022-11-01 12:32:44,005][lightning][INFO] - prediction: джой чем зынанается сберванчянекотиеуч
[2022-11-01 12:32:45,606][lightning][INFO] - reference : афина включи духовный маяк
[2022-11-01 12:32:45,606][lightning][INFO] - prediction: афина включи дукониволя
[2022-11-01 12:32:47,305][lightning][INFO] - reference : сбер перевести деньги мама
[2022-11-01 12:32:47,305][lightning][INFO] - prediction: сбер пеевитденги мана
[2022-11-01 12:32:49,084][lightning][INFO] - reference : сбер видеовызов сейчас же должен быть закончен
[2022-11-01 12:32:49,084][lightning][INFO] - prediction: сбер педелвозасечашу бооженбазаконче
[2022-11-01 12:32:50,881][lightning][INFO] - reference : сбер долгота шлиссельбург
[2022-11-01 12:32:50,881][lightning][INFO] - prediction: сбер тонката шелесели коорк
[2022-11-01 12:32:52,655][lightning][INFO] - reference : салют подскажите номер телефона горячей линии банка
[2022-11-01 12:32:52,655][lightning][INFO] - prediction: салют оскажите мамустелифом горачеени бонк
[2022-11-01 12:32:54,126][lightning][INFO] - reference : афина мне нужно сделать чтобы оформить кредит в вашем банке
[2022-11-01 12:32:54,126][lightning][INFO] - prediction: афина вненожносделачто вофорниткредит вошенбанк
[2022-11-01 12:32:55,909][lightning][INFO] - reference : сбер а чистопольская пять работает в субботу
[2022-11-01 12:32:55,909][lightning][INFO] - prediction: сбер ваче стопосковяз рабоы сябота
[2022-11-01 12:32:57,560][lightning][INFO] - reference : афина открой канал телевидения еда
[2022-11-01 12:32:57,561][lightning][INFO] - prediction: афина откроконатеневемняндендр
[2022-11-01 12:32:59,349][lightning][INFO] - reference : афина фильм шпион был снят по книге бориса акунина
[2022-11-01 12:32:59,349][lightning][INFO] - prediction: фина фимчтонпосня полегие волесау
[2022-11-01 12:33:00,966][lightning][INFO] - reference : афина умножь четыре на шесть
[2022-11-01 12:33:00,967][lightning][INFO] - prediction: афина машчти вашесть
[2022-11-01 12:33:02,811][lightning][INFO] - reference : афина банкомат сбербанка на улице ленина где находится
[2022-11-01 12:33:02,811][lightning][INFO] - prediction: афина банкома сбербалика налулитсевинина вдена ходитсе
[2022-11-01 12:33:04,723][lightning][INFO] - reference : сбер а где там ева ева давай ее сюда
[2022-11-01 12:33:04,723][lightning][INFO] - prediction: сбер огдетамиявоия одаваесут
[2022-11-01 12:33:06,923][lightning][INFO] - reference : сбер фильм один плюс один смотреть онлайн
[2022-11-01 12:33:06,923][lightning][INFO] - prediction: сбер фиьм а прусаи смотртеомло
[2022-11-01 12:33:08,516][lightning][INFO] - reference : афина сколько денег сейчас на карте мир
[2022-11-01 12:33:08,516][lightning][INFO] - prediction: афина скольку демевесчесно картени
[2022-11-01 12:33:10,358][lightning][INFO] - reference : салют какая температура и влажность в астрахани
[2022-11-01 12:33:10,359][lightning][INFO] - prediction: салют какаей де гераборый нлажнест вастаколе
[2022-11-01 12:33:12,050][lightning][INFO] - reference : джой хочу посмотреть фильм остров проклятых
[2022-11-01 12:33:12,050][lightning][INFO] - prediction: джой коче посноттькирепоставпроплтых
[2022-11-01 12:33:13,989][lightning][INFO] - reference : афина сколько будет девять в третьей степени
[2022-11-01 12:33:13,989][lightning][INFO] - prediction: афина скольк будедеет претестипини
[2022-11-01 12:33:15,492][lightning][INFO] - reference : салют дату рождения сбербанка расскажи
[2022-11-01 12:33:15,492][lightning][INFO] - prediction: салют датраждини сберманкарскажи
[2022-11-01 12:33:17,482][lightning][INFO] - reference : салют какой валютой расплачиваются в башкортостане
[2022-11-01 12:33:17,483][lightning][INFO] - prediction: салют какой валюта раслачивася божкосто стани
[2022-11-01 12:33:19,137][lightning][INFO] - reference : афина мне нужно записаться на наращивание ресниц
[2022-11-01 12:33:19,138][lightning][INFO] - prediction: афифна мяму нузписасну нараш мереснис
[2022-11-01 12:33:20,640][lightning][INFO] - reference : салют на каком языке написана мурзилка
[2022-11-01 12:33:20,640][lightning][INFO] - prediction: салют  наполюза тяма писноорлко
[2022-11-01 12:33:22,602][lightning][INFO] - reference : до программы ты знаешь
[2022-11-01 12:33:22,602][lightning][INFO] - prediction:  гдо праграо ты знаешь
[2022-11-01 12:33:24,191][lightning][INFO] - reference : салют отзывы о барбершопах
[2022-11-01 12:33:24,192][lightning][INFO] - prediction: салют посва орбиопо
[2022-11-01 12:33:26,047][lightning][INFO] - reference : афина у вас там работы для меня не найдется
[2022-11-01 12:33:26,048][lightning][INFO] - prediction: афина мостомрогод деменени новяцо
[2022-11-01 12:33:27,954][lightning][INFO] - reference : афина выполни перевод в размере ста рублей папе
[2022-11-01 12:33:27,954][lightning][INFO] - prediction: афина вытонипереок размирстарублее пате
[2022-11-01 12:33:29,535][lightning][INFO] - reference : джой сколько денег осталось на карте акбарс банка
[2022-11-01 12:33:29,535][lightning][INFO] - prediction: джой сколька дени косталуснакарте абарсбанка
[2022-11-01 12:33:31,637][lightning][INFO] - reference : афина прошлый трек
[2022-11-01 12:33:31,637][lightning][INFO] - prediction: афина прошный прек
[2022-11-01 12:33:33,612][lightning][INFO] - reference : джой каким днем недели было девятнадцатое января две тысячи семнадцатого года
[2022-11-01 12:33:33,612][lightning][INFO] - prediction: джой кракие нянидиянеы булдинигнацт волетви кычщисинасогумун
[2022-11-01 12:33:35,366][lightning][INFO] - reference : салют найди фильм помни меня
[2022-11-01 12:33:35,366][lightning][INFO] - prediction: салют найди фильм опорнеменя
[2022-11-01 12:33:37,768][lightning][INFO] - reference : сбер три дня назад мне перечислили деньги на карту и до сих пор нет
[2022-11-01 12:33:37,768][lightning][INFO] - prediction: сбер треняназати печесевиденинакаратдысик пнеят
[2022-11-01 12:33:39,639][lightning][INFO] - reference : сбер мне нужно на коррекцию бровей запиши
[2022-11-01 12:33:39,639][lightning][INFO] - prediction: сбер меможно нокоретцсроле запише
[2022-11-01 12:33:41,611][lightning][INFO] - reference : афина когда родился элтон джон
[2022-11-01 12:33:41,611][lightning][INFO] - prediction: афина кокдаратнеса патудже
[2022-11-01 12:33:43,062][lightning][INFO] - reference : афина как оплатить покупку бонусами спасибо
[2022-11-01 12:33:43,062][lightning][INFO] - prediction: афина коолочтить пвотобоншемискосино
[2022-11-01 12:33:44,647][lightning][INFO] - reference : сбер песни вразброс
[2022-11-01 12:33:44,647][lightning][INFO] - prediction: сбер еесние расдрас
[2022-11-01 12:33:46,440][lightning][INFO] - reference : афина найти найди пожалуйста семидесятого
[2022-11-01 12:33:46,441][lightning][INFO] - prediction: афина найтеи найди пажауйста семедисатава
[2022-11-01 12:33:48,066][lightning][INFO] - reference : афина что такое компьютерная программа
[2022-11-01 12:33:48,066][lightning][INFO] - prediction: афина что тако комблитерна програмаа
[2022-11-01 12:33:49,623][lightning][INFO] - reference : джой найди самый близкий ко мне банкомат
[2022-11-01 12:33:49,624][lightning][INFO] - prediction: джой нледисавопесни конипнконат за
[2022-11-01 12:33:51,585][lightning][INFO] - reference : джой какие деньги на сейшелах
[2022-11-01 12:33:51,585][lightning][INFO] - prediction: джой каки веньни насещел
[2022-11-01 12:33:53,238][lightning][INFO] - reference : сбер тарифы за обслуживание по карте покажи
[2022-11-01 12:33:53,238][lightning][INFO] - prediction: сбер талифу засожны покарти покаже
[2022-11-01 12:33:55,028][lightning][INFO] - reference : салют включи любомира катарова
[2022-11-01 12:33:55,028][lightning][INFO] - prediction: салют включите бомере котаро
[2022-11-01 12:33:57,064][lightning][INFO] - reference : джой как находят работу редакторы без опыта
[2022-11-01 12:33:57,065][lightning][INFO] - prediction: джой как но ходь кработ вуритат пребизатота
[2022-11-01 12:33:58,885][lightning][INFO] - reference : сбер до какого времени работаете
[2022-11-01 12:33:58,885][lightning][INFO] - prediction: сбер а какол вримни работрице
[2022-11-01 12:34:00,649][lightning][INFO] - reference : джой сколько это будет стоить
[2022-11-01 12:34:00,649][lightning][INFO] - prediction: джой скоте дагодстои
[2022-11-01 12:34:02,330][lightning][INFO] - reference : сбер включи лаи
[2022-11-01 12:34:02,330][lightning][INFO] - prediction: сбер включиигла
[2022-11-01 12:34:03,973][lightning][INFO] - reference : салют ривердейл четвертый сезон
[2022-11-01 12:34:03,973][lightning][INFO] - prediction: салют ремерд чеколтысезо
[2022-11-01 12:34:05,718][lightning][INFO] - reference : сбер включи верд дидор
[2022-11-01 12:34:05,718][lightning][INFO] - prediction: сбер включи вет дибер
[2022-11-01 12:34:07,351][lightning][INFO] - reference : салют собственность восточная республика уругвай
[2022-11-01 12:34:07,351][lightning][INFO] - prediction: салют сова наспасточнорескулека коругва
