[2022-11-01 14:33:53,084][lightning][INFO] - successful load initial weights
[2022-11-01 14:35:36,588][lightning][INFO] - prediction: салют покажимедеист поркамату
[2022-11-01 14:35:38,123][lightning][INFO] - reference : салют вперед на пятнадцать минут
[2022-11-01 14:35:38,123][lightning][INFO] - prediction: салют переыг насила
[2022-11-01 14:35:39,650][lightning][INFO] - reference : салют оформить кредит на выгодных условиях
[2022-11-01 14:35:39,650][lightning][INFO] - prediction: салют кафомитпрдина модына хосоле
[2022-11-01 14:35:41,478][lightning][INFO] - reference : сбер какие координаты у штаб квартиры оон
[2022-11-01 14:35:41,478][lightning][INFO] - prediction: сбер какие карденаточкак котиро уон
[2022-11-01 14:35:43,343][lightning][INFO] - reference : афина проиграй диско
[2022-11-01 14:35:43,344][lightning][INFO] - prediction: афина пройдраискову
[2022-11-01 14:35:44,930][lightning][INFO] - reference : джой есть дети у ольги юрьевны
[2022-11-01 14:35:44,930][lightning][INFO] - prediction: джой есдети валдимрилини
[2022-11-01 14:35:46,910][lightning][INFO] - reference : салют включи всеволода фиалковского
[2022-11-01 14:35:46,910][lightning][INFO] - prediction: салют зключисигобы крео госну
[2022-11-01 14:35:48,675][lightning][INFO] - reference : сбер перевести маме на карту сотню
[2022-11-01 14:35:48,675][lightning][INFO] - prediction: сбер перевисти мани на каркосолбя
[2022-11-01 14:35:50,489][lightning][INFO] - reference : сбер машке триста рублей перекинь пожалуйста
[2022-11-01 14:35:50,489][lightning][INFO] - prediction: сбер машти кисторублеепети божалс
[2022-11-01 14:35:52,323][lightning][INFO] - reference : джой установить будильник как сегодня
[2022-11-01 14:35:52,323][lightning][INFO] - prediction: джой стелаиводимни хотигоны
[2022-11-01 14:35:54,426][lightning][INFO] - reference : джой страна сталининградской военной школы летчиков
[2022-11-01 14:35:54,426][lightning][INFO] - prediction: джой сбронастерениндрацки боенвычколы лачегу
